artist,song_name,duration_ms,danceability,energy
Justin Bieber & Daniel Caesar & Giveon,Peaches,200027,0.830266617538883,0.46574416793131823
Billie Eilish,everything i wanted,159765,0.025384452732842067,0.3962120935296717
The Kid LAROI,Without You,216215,0.2378503300386957,0.03647129212778022
Apache 207,Roller,299974,0.8336503333100351,0.6560614386231316
Chris Brown & Young Thug,Go Crazy,110094,0.9499658575049895,0.27390988613154443
Drake,Toosie Slide,7960,0.32906031949370285,0.6674856712181954
Harry Styles,Late Night Talking,145886,0.07568305898641126,0.7864209542263272
Lil Nas X,Montero (Call Me By Your Name),243669,0.019343741792854696,0.6488343514130007
Joji,Glimpse Of Us,217815,0.648643102160929,0.6742306528429199
Zach Bryan,Something In The Orange,146712,0.36804325385653247,0.42756121710056705
Eslabon Armado & Peso Pluma,Ella Baila Sola,231476,0.36994519346617016,0.8300498483403329
Masked Wolf,Astronaut In The Ocean,179010,0.031045759705789044,0.7611367002349037
Post Malone,Circles,14725,0.7885845772608183,0.10621394494702896
Nicki Minaj,Super Freaky Girl,171066,0.2527337386398879,0.439495980982995
Rihanna,Lift Me Up,174404,0.11562330995157355,0.19330621985204233
Michael Buble,It's Beginning To Look A Lot Like Christmas,64127,0.4228844547908074,0.14553823553600553
Latto,Big Energy,218114,0.6021197871815303,0.22346475701562496
Beyonce,Cuff It,209098,0.9329762375314261,0.8273473620834555
Justin Bieber & Daniel Caesar & Giveon,Peaches,196603,0.3461128359871607,0.5125547585410035
Drake & Future & Young Thug,Way 2 Sexy,28180,0.6029141022523512,0.9645957647034067
Wham!,Last Christmas,220381,0.3127059726195184,0.2240188614167149
Drake & Future & Young Thug,Way 2 Sexy,35691,0.14557188640317043,0.014715746216862224
Nicky Youre & dazy,Sunroof,231368,0.11387148148266746,0.8515682235347042
Future & Drake,Life Is Good,283502,0.3939527332412791,0.7126544781331723
Camila Cabello & DaBaby,My Oh My,135377,0.014741820313031728,0.19408167679541855
Ariana Grande,Positions,207638,0.5569795917985594,0.8280416307030325
Jordan Davis & Luke Bryan,Buy Dirt,298528,0.9488180813309599,0.6675816369276529
AJR,Bang!,249226,0.9639108599159881,0.2902494361992147
Libianca,People,186732,0.039802558054013115,0.14309425022452082
Lizzo,About Damn Time,22965,0.8393596384471369,0.2288167495955633
Lil Uzi Vert,Just Wanna Rock,283746,0.15008787703357251,0.13339524294188965
Joel Corry & MNEK,Head & Heart,139476,0.588277791665049,0.7870525649194727
Justin Bieber & Daniel Caesar & Giveon,Peaches,86834,0.4354768499544529,0.8045738252612188
Kodak Black,Super Gremlin,224799,0.9831566168868344,0.20265103379888094
BTS,Butter,121775,0.15575962815164435,0.4378841329689026
Beyonce,Break My Soul,202397,0.4424366182747739,0.5393005644387905
Tate McRae,You Broke Me First,51670,0.49735577048460744,0.05427738644104696
Metro Boomin, The Weeknd & 21 Savage,Creepin',85142,0.8438370489927732,0.9703478491124938
DJ Ti.sto,The Business,27709,0.3443514191715418,0.6524423137386648
Taylor Swift,Lavender Haze,251074,0.42451443727051363,0.1342429829863344
Nat King Cole,The Christmas Song (Merry Christmas To You),264026,0.6270892980144356,0.8821797643398674
Shouse,Love Tonight,239307,0.2931474069153559,0.003746976452424833
Coi Leray,Players,151349,0.10607141081993976,0.5207650185580925
The Weeknd,Take My Breath,195093,0.8542101792569349,0.48939143461892
Tones & I,Dance Monkey,171952,0.6964672888659352,0.00548996492067555
24kGoldn & Iann Dior,Mood,83658,0.2835993947696307,0.7285262019468582
Morgan Wallen,Thought You Should Know,149326,0.34754103959394944,0.8540107866138108
Shouse,Love Tonight,200233,0.658151256799071,0.9851206081705965
Lil Durk & J Cole,All My Life,20355,0.8579228860145414,0.16789844887878358
Lil Nas & Jack Harlow,Industry Baby,55928,0.9240377749838152,0.8277970467470456
Doja Cat,Woman,194387,0.37992985874939855,0.9104534198490878
Taylor Swift,Lavender Haze,186184,0.34648368088218084,0.9468643823521932
Bobby Helms,Jingle Bell Rock,68894,0.6804196110873151,0.8073140750152399
SZA,Snooze,122480,0.9821399087551987,0.3619288863489736
Farruko,Pepas,298521,0.7691028684111648,0.2879506631988977
Maneskin,Beggin',174761,0.4556628956832601,0.21940770606349502
CKay,Love Nwantiti,194168,0.2832513984008914,0.14400663170158445
Nat King Cole,The Christmas Song (Merry Christmas To You),103929,0.6062701358000723,0.5780923991488316
Lady Gaga & Ariana Grande,Rain On Me,123972,0.9701072997755933,0.5579686138652821
Justin Bieber,Ghost,280712,0.8137658726309158,0.02212198623236883
Billie Eilish,Therefore I Am,158980,0.21060919097140884,0.9365879675150736
Luke Combs,The Kind of Love We Make,220614,0.4179076656387102,0.2721779168739257
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),289880,0.9410144624274668,0.986080661125058
Lil Durk & J Cole,All My Life,107590,0.6874644337303505,0.42123896995492416
Maroon 5,Memories,298468,0.5763859127434884,0.992510655177994
Michael Buble,It's Beginning To Look A Lot Like Christmas,71648,0.9928360810933066,0.3442997309367066
Olivia Rodrigo,Vampire,130865,0.6181282559993122,0.8322346057614851
Post Malone,Circles,50120,0.12570465062266545,0.501879710216307
Lil Uzi Vert,Just Wanna Rock,58049,0.5504846826398181,0.7869937236692535
Chris Brown & Young Thug,Go Crazy,97677,0.16933381473584264,0.8446207157626451
Dua Lipa,Break My Heart,39041,0.962992645683267,0.8385446007262042
Harry Styles,Watermelon Sugar,259603,0.703938827551725,0.5316954621618418
Miguel,Sure Thing,228805,0.42746634430493,0.05673491409008813
Lewis Capaldi,Before You Go,132871,0.2145788009246028,0.9511146170549649
Polo G,Rapstar,40223,0.44820583357233423,0.5033552460670688
Joji,Glimpse Of Us,194139,0.684782973977195,0.7513297675785653
Arizona Zervas,Roxanne,195356,0.7775743656808995,0.9558503538043198
Drake,Toosie Slide,147901,0.43780676548095654,0.6674630092645468
Fifty Fifty,Cupid,161006,0.9635900593608895,0.9496200434322475
Dove Cameron,Boyfriend,235313,0.13934968322635066,0.37479387100366135
Justin Bieber & Chance The Rapper,Holy,224735,0.6583997296509896,0.6608590013946012
Ava Max,Kings & Queens,209711,0.5066239251413976,0.253584877497674
Masked Wolf,Astronaut In The Ocean,280552,0.969089742585869,0.8902571078994894
Pop Smoke,What You Know Bout Love,240056,0.9940607020027514,0.6599186955033746
The Kid LAROI & Justin Bieber,Stay,136853,0.22897582553086726,0.4556997189507851
Shouse,Love Tonight,220220,0.196212166102951,0.17877326113388692
Drake & Lil Durk,Laugh Now Cry Later,47873,0.6965990552085682,0.7458800748187212
Jelly Roll,Need A Favor,164835,0.11353191493039794,0.9926549035173167
Post Malone,Chemical,222403,0.11857838960451916,0.9787559496514899
Camila Cabello & DaBaby,My Oh My,230611,0.15995464604026255,0.4489402630318545
Fireboy DML & Ed Sheeran,Peru,26855,0.17862570980213466,0.9547141406039629
Olivia Rodrigo,Good 4 U,13966,0.9429981758700219,0.01876165991933909
Tate McRae,She's All I Wanna Be,16104,0.8844912574448588,0.8574777891932863
Lil Tjay & 6LACK,Calling My Phone,30557,0.20360345257371393,0.6537607566038348
Apache 207,Roller,261496,0.5028400650777729,0.847518276524586
Morgan Wallen,Thought You Should Know,284372,0.8861782272478157,0.19682928484088502
Doja Cat,Woman,15698,0.37529519628011476,0.3013741205113446
JVKE,golden hour,98876,0.1691964342886504,0.29115496390265383
Olivia Rodrigo,Deja Vu,49645,0.018157120806304716,0.016327362129421985
Mariah Carey,All I Want For Christmas Is You,202455,0.8225152204789159,0.8471555531998854
Harry Styles,Watermelon Sugar,158344,0.17924599050639733,0.4648170490323388
Luke Combs,Forever After All,257092,0.5559103658270141,0.8541455645652234
Maren Morris,The Bones,41874,0.3265305526841228,0.05184949218305612
Shouse,Love Tonight,284303,0.5878415190665421,0.999821529385764
Drake,Toosie Slide,211656,0.6905006232046629,0.9413387143061851
David Kushner,Daylight,121530,0.07832205044328422,0.6216954970609134
Ariana Grande,Positions,255800,0.7074651291680845,0.9144175554956494
The Kid LAROI,Without You,134247,0.5156806345974464,0.9609281426610252
Pop Smoke,What You Know Bout Love,283376,0.12707867183093768,0.016984992867571713
Bad Bunny & Chencho Corleone,Me porto bonito,284071,0.49429916908998683,0.701675835882581
Dua Lipa & DaBaby,Levitating,286217,0.02955395139847594,0.7045659535017328
Apache 207,Roller,151469,0.7248218518353393,0.09654677027470904
Maren Morris,The Bones,65419,0.2778144303520649,0.8158367242941881
Luke Combs,Fast Car,213690,0.7049117974806705,0.18379440008978976
SZA,Snooze,272796,0.3385385089057591,0.8824813579998908
Tom Odell,Another Love,117596,0.7486990412005448,0.07718142077680279
Doja Cat,Woman,218598,0.05244084100114699,0.915198981294087
24kGoldn & Iann Dior,Mood,33787,0.532798929034023,0.26023542885142414
Jelly Roll,Need A Favor,215280,0.9500370569091494,0.9678469162480295
Cole Swindell,She Had Me At Heads Carolina,197175,0.45025478713569644,0.2236517760594764
CJ,Whoopty,249997,0.5184960487280303,0.26870614064037746
Bad Bunny & Jhay Cortez,Dakiti,69678,0.7089222942821459,0.2026945234215768
Nathan Evans,Wellerman,245016,0.7272926367086752,0.19139371688582485
Doja Cat & SZA,Kiss Me More,25476,0.906807880569831,0.9121564210385436
Harry Styles,As It Was,30324,0.17537621934651115,0.8078692074455184
Chris Brown & Young Thug,Go Crazy,189327,0.32554066969887685,0.3240775769521651
Nicki Minaj & Ice Spice with Aqua,Barbie World,295311,0.07597256912752803,0.8944333803570952
Billie Eilish,Happier Than Ever,152969,0.9767988693215076,0.4247682853280248
Lost Frequencies & Calum Scott,Where Are You Now,55359,0.8781845316518524,0.9406155352127596
Lil Mosey,Blueberry Faygo,246236,0.09631765232940859,0.3501038122688589
Lewis Capaldi,Before You Go,28189,0.15970501406442794,0.8070992630458343
DJ Ti.sto,The Business,160186,0.02373698261546331,0.13521333715512562
WizKid & Justin Bieber & Tems,Essence,174331,0.9427950228286913,0.23751076888765665
Gunna,Fukumean,218851,0.5344019097597994,0.016279340917323748
Andy Williams,It's The Most Wonderful Time Of The Year,208305,0.3958189414915525,0.7029839190553486
Powfu & Beabadoobee,Death Bed,200124,0.5908113737427959,0.025069285353783166
Doja Cat & Nicki Minaj,Say So,143004,0.8819049044949613,0.9017364637812182
Bobby Helms,Jingle Bell Rock,56586,0.9493352625365733,0.9257287174083955
Meghan Trainor,Made You Look,51165,0.6117193795151895,0.7494074113539495
Joel Corry & MNEK,Head & Heart,203211,0.1886434586287059,0.32819891574768234
Steve Lacy,Bad Habit,190598,0.7164815709244704,0.023220595635266794
Post Malone,Chemical,15906,0.43998385319898436,0.6432909406590198
SZA,Snooze,261115,0.8752812023004901,0.4561377945551153
Post Malone & The Weeknd,One Right Now,79263,0.968471898866542,0.4886862016226302
Lil Nas & Jack Harlow,Industry Baby,253551,0.5455628590782609,0.3132025901264096
Olivia Rodrigo,Vampire,35856,0.01760741102765251,0.24883303238808197
The Weeknd & Ariana Grande,Die For You,257694,0.21326498174374953,0.7505878337167067
Pop Smoke & Lil Baby & DaBaby,For The Night,260515,0.08818383825489295,0.9061538439687463
Giveon,Heartbreak Anniversary,2315,0.16590722611006303,0.005637946392130666
Lady Gaga & Ariana Grande,Rain On Me,212752,0.05719055807858675,0.3165715021489245
Lil Durk & J Cole,All My Life,210590,0.62443923503067,0.3280010243638215
Brenda Lee,Rockin' Around The Christmas Tree,145548,0.016246083407005618,0.8242153612677902
Doja Cat & SZA,Kiss Me More,114265,0.6608739613926786,0.5251437366438388
Tate McRae,Greedy,14130,0.3884591167346607,0.854511354488999
Luke Combs,Fast Car,74955,0.9176734350631436,0.3005821243410518
Olivia Rodrigo,Good 4 U,161920,0.3165211624683031,0.7384329936629908
Jordan Davis & Luke Bryan,Buy Dirt,120379,0.8850588957157929,0.008851989647865155
Jack Harlow,First Class,45851,0.6626282423978634,0.9857391209259948
Ed Sheeran,Bad Habits,254513,0.006822893921807571,0.06646337715434159
Billie Eilish,Bad Guy,137476,0.8492461142532416,0.5823644177662048
Lil Nas X,Thats What I Want,23043,0.5835574333040465,0.7635139319706373
Doja Cat & Nicki Minaj,Say So,152778,0.803770508208485,0.06652224522472783
Powfu & Beabadoobee,Death Bed,295287,0.9197200341566486,0.45851315528345105
The Ronettes,Sleigh Ride,121839,0.874711027888766,0.9513110260610693
Toosii,Favorite Song,29119,0.2359126256945976,0.4879083162918758
Future & Drake & Tems,WAIT FOR U,167598,0.9845822224844856,0.5892885647714093
Acraze & Cherish,Do It To It,40895,0.750050495248045,0.6744130587722998
Fifty Fifty,Cupid,228232,0.9902926970341717,0.8309334320932007
Nicky Youre & dazy,Sunroof,113365,0.9203218414320095,0.7405502742418266
Polo G,Rapstar,140308,0.3723068464004866,0.5647298321795533
DJ Ti.sto & Ava Max,The Motto,155977,0.3917617742154301,0.16145559026775202
Pop Smoke,What You Know Bout Love,124318,0.026591068931744677,0.4905238759598989
Billie Eilish,What Was I Made For?,93523,0.1836303389935996,0.6277592171332576
Harry Styles,Adore You,77948,0.7769665650069125,0.10914153551474792
Lil Nas & Jack Harlow,Industry Baby,34082,0.3663537212366016,0.7270560828853907
Lost Frequencies & Calum Scott,Where Are You Now,97243,0.5916020399020845,0.5483589978311906
Ed Sheeran,Bad Habits,22781,0.5659982977168667,0.9130644616019545
Olivia Rodrigo,Traitor,163630,0.8993801446007008,0.7844808474877115
The Ronettes,Sleigh Ride,53477,0.37182072155430934,0.5691879013559733
Post Malone,Circles,11608,0.9804781000633706,0.2764410425790045
Cole Swindell,She Had Me At Heads Carolina,297271,0.7806282543359193,0.20410041007947255
Tate McRae,She's All I Wanna Be,81590,0.7995045558676847,0.3842359479197256
CKay,Love Nwantiti,146505,0.8718241464515543,0.747885749796661
SZA,Snooze,94814,0.8805211773121168,0.22675155265539038
Shouse,Love Tonight,270507,0.68495135389996,0.5948289815941717
Jelly Roll,Need A Favor,136780,0.9694362125384692,0.2729774850328024
Future & Drake,Life Is Good,285964,0.21114423427762408,0.8341267394900809
Ariana Grande,Positions,15456,0.5193642465110949,0.4597372361075962
Justin Bieber & Daniel Caesar & Giveon,Peaches,174036,0.6221608357092595,0.9021899650629597
Doja Cat & Nicki Minaj,Say So,284715,0.5185790408662594,0.9186932869497044
SAINt JHN,Roses (Imanbek Remix),279782,0.8358241699845286,0.9521971902225821
Arizona Zervas,Roxanne,140974,0.8529202802303395,0.8294115864545734
Adele,Easy On Me,111107,0.5893575994630093,0.5885053894400671
Roddy Ricch,The Box,54446,0.14736440850832366,0.553498637945647
Maroon 5,Memories,256076,0.4226303399880196,0.051597867324005064
OneRepublic,I Ain't Worried,86876,0.14689030174301387,0.20633029358833377
Ed Sheeran,Bad Habits,295490,0.9541613743251882,0.05759823908305417
JVKE,golden hour,70929,0.47681693821073046,0.6972471003737265
Lil Tjay & 6LACK,Calling My Phone,157352,0.09721141623284102,0.6408841500496467
Miley Cyrus,Midnight Sky,211979,0.4531553906027238,0.22941486976019243
Michael Buble,It's Beginning To Look A Lot Like Christmas,190964,0.362881992183277,0.40176187997931645
Post Malone & Doja Cat,I Like You (A Happier Song),83906,0.04749893935030858,0.6469241439266036
OneRepublic,I Ain't Worried,28259,0.28673722998202933,0.23151184876774555
Burl Ives,A Holly Jolly Christmas,243104,0.6223792468120877,0.26673268644617865
Billie Eilish,Happier Than Ever,159813,0.12892500308979826,0.5895400475999676
Toosii,Favorite Song,4675,0.6525421300410653,0.26786174243890004
Nathan Evans,Wellerman,86718,0.6615662741191675,0.9905178892009158
Kane Brown With Katelyn Brown,Thank God,102094,0.3673133299547502,0.8474773663869123
Oliver Tree & Robin Schulz,Miss You,139685,0.1422420714060273,0.9940185756132963
Billie Eilish,Therefore I Am,207322,0.0874724493091873,0.5392666131990282
David Guetta & Bebe Rexha,I'm Good (Blue),208682,0.9765525355202646,0.14027859107236562
Sam Smith & Kim Petras,Unholy,283129,0.450385946513301,0.7391736166311753
Morgan Wallen,Last Night,145035,0.8954967440153133,0.8211744915928976
Surf Mesa & Emilee,ILY (I Love You Baby),113236,0.15849294113857437,0.9612341014212362
Kodak Black,Super Gremlin,201165,0.9984780186513325,0.8687364373954908
Shouse,Love Tonight,218318,0.020852825726357715,0.08873464606310166
Taylor Swift,Lavender Haze,103688,0.656416279944841,0.9330873595414554
Miguel,Sure Thing,116652,0.8185791974986338,0.7217378447535753
Chris Brown,Under The Influence,74150,0.45135357021777867,0.9683333447177567
Oliver Tree & Robin Schulz,Miss You,20077,0.23045117381416946,0.2582937955558037
Giveon,Heartbreak Anniversary,37946,0.36244349756937877,0.14792156975695192
Olivia Rodrigo,Deja Vu,135915,0.32646883806437743,0.9610779955354714
Miley Cyrus,Flowers,248900,0.40993546831478533,0.9763719117179359
Imagine Dragons & JID,Enemy,149822,0.1248458491018054,0.07625132343611718
Kenya Grace,Strangers,254048,0.30494136252667947,0.8116339741406722
WizKid & Justin Bieber & Tems,Essence,154466,0.9716536720981932,0.6188983590857713
WizKid & Justin Bieber & Tems,Essence,143940,0.10834730773892465,0.32053361999171015
Justin Bieber & Daniel Caesar & Giveon,Peaches,30885,0.8143288678165341,0.9079427546876122
OneRepublic,I Ain't Worried,183424,0.5896303622359347,0.026276670735405516
Jack Harlow,First Class,42284,0.41373510801174807,0.30111391667282816
Brenda Lee,Rockin' Around The Christmas Tree,18725,0.8060000592101351,0.3998604021020623
The Weeknd & Ariana Grande,Die For You,152668,0.835895588771056,0.025435748894016896
Morgan Wallen,You Proof,801,0.19197417021378793,0.5485318822376897
Roddy Ricch,The Box,224143,0.9359812986301956,0.8924896600872338
Billie Eilish,Happier Than Ever,291506,0.3293012396221706,0.9197445347305061
Kenya Grace,Strangers,201505,0.09074152980332795,0.06655171341081512
Tones & I,Dance Monkey,135378,0.7502348896515926,0.0838067781048003
Future & Drake & Tems,WAIT FOR U,65265,0.7533672528175661,0.8966970251791567
Billie Eilish,everything i wanted,192936,0.3103962559561185,0.8420516600653373
Gayle,abcdefu,41229,0.8874583599588448,0.7069438761311319
Cardi B,Up,142441,0.7058788944266765,0.9455142776853241
Lil Durk & J Cole,All My Life,138467,0.20068153864923288,0.9546750624315525
Taylor Swift,Anti-Hero,74262,0.4444144100841606,0.1977820781654548
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,116244,0.27436264403332244,0.4601283281608658
BTS,Butter,9516,0.19393280520695388,0.23010354436564995
Lil Uzi Vert,Just Wanna Rock,159285,0.1022979231252551,0.250062786381279
Topic & A7S,Breaking Me,16495,0.5516639788114235,0.5862042270727462
Joji,Glimpse Of Us,202233,0.12807418980942054,0.6517280785209288
Shouse,Love Tonight,247526,0.7821677896708518,0.9993012468681362
Olivia Rodrigo,Traitor,154232,0.24794047377527306,0.2363936209521842
OneRepublic,I Ain't Worried,272347,0.625460919891773,0.3658200420949771
Bobby Helms,Jingle Bell Rock,258879,0.9173652524487353,0.6820921637450135
Coi Leray,Players,118001,0.07340156742051718,0.6231791362516089
Tate McRae,You Broke Me First,25817,0.8914328743133091,0.8790722002398006
Olivia Rodrigo,Traitor,106801,0.8788463715016824,0.9995544778827115
Tate McRae,She's All I Wanna Be,289650,0.5843855719641454,0.2496554730257945
Maren Morris,The Bones,97847,0.1931963206580649,0.35723404448436147
Maren Morris,The Bones,213444,0.9340430742959284,0.41165186708631585
Harry Styles,Adore You,243839,0.7193263780682866,0.6140032676531046
Luke Combs,Forever After All,251973,0.876823772079525,0.22363024439388457
SZA,Snooze,284417,0.5822418685563903,0.8691581990419878
Doja Cat & The Weeknd,You Right,287727,0.12452015311548958,0.0016105668660997274
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,69978,0.6352528496659797,0.7909613320384856
Surf Mesa & Emilee,ILY (I Love You Baby),182844,0.987604506888937,0.6248233588918864
Kenya Grace,Strangers,121931,0.06212426111810965,0.316041372473466
Lil Nas X,Montero (Call Me By Your Name),5750,0.39532217640989764,0.9639636586103203
CJ,Whoopty,182889,0.7476192285693654,0.8888881947853448
Topic & A7S,Breaking Me,13541,0.34995366054828325,0.019947027511322935
Dua Lipa,Break My Heart,10914,0.28638047113808784,0.7415268181862137
Ed Sheeran,Eyes Closed,123914,0.05171232812893456,0.5522652259020829
The Kid LAROI,Without You,104056,0.6570405580069805,0.7496018165960164
Camila Cabello & Ed Sheeran,Bam Bam,77220,0.6406834706458313,0.7426749821450976
Arizona Zervas,Roxanne,6236,0.8932753289371423,0.0837100596329905
Olivia Rodrigo,Drivers License,279777,0.2468368171777202,0.3159612792284848
Mariah Carey,All I Want For Christmas Is You,141796,0.6227073223348585,0.7920102402614064
Billie Eilish,everything i wanted,104485,0.8015558752827694,0.2523764971112301
Eslabon Armado & Peso Pluma,Ella Baila Sola,226034,0.907973825670005,0.2876165760025787
Lil Nas X,Montero (Call Me By Your Name),284008,0.5457814388283002,0.14522496704940346
Nathan Evans,Wellerman,18292,0.8713207049106727,0.22886073302371834
Camila Cabello & Ed Sheeran,Bam Bam,37125,0.7676678651240085,0.43177108866692626
Bad Bunny & Jhay Cortez,Dakiti,26833,0.6131771664644251,0.1939530216044001
Drake,Toosie Slide,36777,0.4222783794996132,0.5060430159779228
Wham!,Last Christmas,147028,0.6518187201058118,0.5231506369391313
Nicki Minaj & Ice Spice with Aqua,Barbie World,222355,0.5805737965719415,0.12807220634425887
Glass Animals,Heat Waves,285069,0.28046850426427594,0.29919784616735146
Billie Eilish,What Was I Made For?,264565,0.6333842670464105,0.3085479180261188
Nathan Evans,Wellerman,89816,0.5147598153451017,0.5482750300777476
SZA,Snooze,20331,0.40553924134706476,0.07135212091863463
Jordan Davis & Luke Bryan,Buy Dirt,201972,0.8926744226732458,0.3892983322663103
24kGoldn & Iann Dior,Mood,222166,0.8998104827893081,0.046759516119298405
Sam Smith & Kim Petras,Unholy,11008,0.01687085711312364,0.41037046214074013
Dua Lipa,Break My Heart,151339,0.3925721234352808,0.5889688226404617
Lil Nas & Jack Harlow,Industry Baby,29614,0.4966793011218791,0.09102829452706218
Maroon 5,Memories,20969,0.323163743441199,0.23202673517270378
Olivia Rodrigo,Vampire,244953,0.3325176185312294,0.5818494660248522
Giveon,Heartbreak Anniversary,239,0.672529271550476,0.9859470819643416
Tate McRae,She's All I Wanna Be,172114,0.23100330695086035,0.7201751433573081
Zach Bryan & Kacey Musgraves,I Remember Everything,15395,0.9102785169682628,0.47007176769881187
Future & Drake & Tems,WAIT FOR U,256745,0.2713332088354671,0.49166590258514475
David Kushner,Daylight,209523,0.9615251984019735,0.6463390857349126
Zach Bryan & Kacey Musgraves,I Remember Everything,277109,0.8373953270643022,0.48952514655607293
The Weeknd,Blinding Lights,107707,0.03913279720848917,0.69493496316216
Elton John & Dua Lipa,Cold Heart,4081,0.5782596855421546,0.5352322610542398
Cardi B,Up,70338,0.784616801295332,0.5085731599921601
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,232885,0.7912405580033265,0.175661984690631
Drake,Toosie Slide,118341,0.6964995307716813,0.3174357927082516
Joji,Glimpse Of Us,113845,0.6874301480332814,0.962790951040147
Adele,Easy On Me,40985,0.13407470374187258,0.6789996535181426
Miley Cyrus,Midnight Sky,170456,0.23099114489693418,0.4891413165007149
Ed Sheeran,Eyes Closed,118561,0.3505514976690055,0.8278538283095207
Harry Styles,Late Night Talking,190675,0.049043193297884646,0.868284852994896
Andy Williams,It's The Most Wonderful Time Of The Year,211021,0.29311801718714325,0.30111203139403564
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,232510,0.25966537951127255,0.5783978803690779
24kGoldn & Iann Dior,Mood,60251,0.42784801199507194,0.08861895453909563
Coi Leray,Players,213124,0.7204177909920642,0.6621941887981725
BTS,Dynamite,221796,0.7126080589710334,0.570304209911805
Sam Smith & Kim Petras,Unholy,117823,0.6464983807992178,0.14554745121238266
Miley Cyrus,Flowers,123821,0.3832079456555917,0.5105423573159672
Luke Combs,Fast Car,106769,0.06311043972140662,0.521414115234218
Pop Smoke & Lil Baby & DaBaby,For The Night,184322,0.5739069421741868,0.0956312405396863
Rema,Calm Down,255500,0.6838339899182957,0.07737455198074039
Coldplay & BTS,My Universe,95631,0.845339669164724,0.2912290868802845
Bobby Helms,Jingle Bell Rock,161649,0.7049286890610591,0.1561789258677958
Doja Cat,Paint The Town Red,274254,0.27181604669374726,0.9068138740246505
Olivia Rodrigo,Deja Vu,290319,0.6442944480911615,0.020729094213679855
Cardi B & Megan Thee Stallion,WAP,94210,0.7164816018493307,0.15935541940022502
Toosii,Favorite Song,101689,0.8272403757437709,0.23458606487119682
SAINt JHN,Roses,108592,0.4676948320056169,0.2938284354612777
Post Malone,Circles,5353,0.6756022633757569,0.8216305754707343
Taylor Swift,Lavender Haze,137562,0.6600412337724807,0.4795550970019614
Lil Nas X,Montero (Call Me By Your Name),86234,0.23154458648079468,0.5405388541631753
Topic & A7S,Breaking Me,224982,0.5282383715555683,0.5339979095039351
Michael Buble,It's Beginning To Look A Lot Like Christmas,111932,0.242058965367548,0.5531690515532329
Raye & 070 Shake,Escapism,48650,0.30845526999602757,0.028204241124254903
Tom Odell,Another Love,155787,0.02935362759060378,0.7327592339607438
Bad Bunny & Jhay Cortez,Dakiti,92688,0.6880356643314038,0.3086532545801296
