track_name,ms_played,genres
Better Now,131335
Super Gremlin,78811
Bad Habit,112410
Hit 'em Up Style (Oops!),133031
Fast Car,224691
Meant To Be,191539
I Kissed A Girl,130072
Kiss Me More,208397
Heat Waves,264922
There You Go,50338
Escapism,111993
I Feel It Coming,191500
Falling,60298
Beautiful,226572
Just Dance,157134
Shake Ya Tailfeather,38448
All For You,270207
Despacito,145474
Forever After All,127029
Forever After All,46071
Ride,43967
My Oh My,207250
Dynamite,221990
Someone Like You,265423
Calling My Phone,197973
Bam Bam,277198
Snooze,239245
Where Are U Now,78337
Wow.,107002
Candy Shop,140166
Happier Than Ever,273701
Truth Hurts,249178
Over & Over,168806
Heathens,18266
Turn Me On,40989
Pepas,38805
Blueberry Faygo,208099
Can't Hold Us,168099
Someday,68596
Burn,211762
Love The Way You Lie,184872
This Girl,196874
Astronaut In The Ocean,21815
Lift Me Up,193131
Run It,247220
Drop It Like It's Hot,81365
I Feel It Coming,98452
Savage Love (Laxed - Siren Beat),235997
Fallin',136990
Cold Water,132697
Boulevard Of Broken Dreams,202096
If I Ain't Got You,184220
Late Night Talking,174093
Faded,249617
Fill Me In,229143
Bad Guy,257785
For The Night,113839
It's Beginning To Look A Lot Like Christmas,242730
Summer,182669
Viva la vida,12577
Wasted On You,221163
Shape Of You,119719
Sweet But Psycho,111207
SexyBack,127352
Thats What I Want,224855
Can't Hold Us,111726
Dark Horse,188094
We Don't Talk About Bruno,108451
Ignition,141932
I Need A Girl,130016
The Business,123208
Cruel Summer,155293
I'm The One,201021
ILY (I Love You Baby),259535
Love Tonight,187413
I Like It,27578
Players,128068
Behind These Hazel Eyes,69715
Truth Hurts,223112
People,158707
Sorry,176225
Let Me Blow Ya Mind,232562
Want To Want Me,26894
Can't Feel My Face,3294
Miss You,70215
I Gotta Feeling,50771
Dancing With A Stranger,283660
Ella Baila Sola,265077
Where Are You Now,129644
Girls Like You,29047
Give Me Everything,26241
Chandelier,167512
Set Fire To The Rain,122570
Apologize,81642
Made You Look,7140
Ride Wit Me,261517
"Bye, Bye, Bye",177088
Sexy And I Know It,56285
Without Me,202604
Rock And A Hard Place,66591
Good 4 U,29355
Umbrella,268827
Burn,135426
Old Town Road,230895
With Arms Wide Open,193068
Sweet But Psycho,249763
Just Dance,8726
Call Me Maybe,280422
Crank That (Soulja Boy),110561
Adore You,188311
Foolish,89591
"Whenever, Wherever",83786
Doesn't Really Matter,220895
Forever After All,27646
It's The Most Wonderful Time Of The Year,126663
Without You,99018
I Don't Wanna Live Forever (Fifty Shades Darker),153747
Just Wanna Rock,116671
Snap,139261
When I'm Gone,74704
Deja Vu,25126
Don't Phunk With My Heart,168035
Thinkin' Bout Me,186351
"Whenever, Wherever",199249
The Sweet Escape,52063
Need A Favor,266539
My Humps,119996
Ms Jackson,261832
I Ain't Worried,74942
Die For You,147716
Wellerman,57875
1-2 Step,241187
We Don't Talk About Bruno,16309
Hanging By A Moment,177059
What A Girl Wants,27993
Daylight,147224
Give It To Me,119580
So What,194791
Psycho,223568
Butter,52432
Bad Romance,135670
No One,256770
Heat Waves,285847
Summer,118062
What You Know Bout Love,209214
Panda,83183
Dance Monkey,114644
Get Lucky,125644
F**k You/Forget You,35390
Fancy,17896
All For You,118673
The Way You Love Me,110766
Crazy In Love,290661
Bad Guy,69030
Paint The Town Red,140968
A Thousand Miles,85964
Despacito,94396
You Sang To Me,210852
Beautiful,91409
Trap Queen,293829
Better,242169
Can't Fight The Moonlight,247451
Ghost,143253
It Feels So Good,12799
Say It Right,203661
Rain On Me,115316
Kings & Queens,221343
Timber,157295
Sand In My Boots,101986
U Remind Me,195194
My Humps,38431
My Boo,139333
Knife Talk,192384
Good Feeling,33237
7 Rings,217435
Where Is The Love?,27052
Bad Day,213188
Complicated,207002
Music,201105
Call Me Maybe,120662
No Tears Left To Cry,198153
Favorite Song,273830
Firework,169400
I Gotta Feeling,61665
Thats What I Want,239357
Bang Bang,15397
I Feel It Coming,267944
I Don't Wanna Know,210424
Don't Let Me Down,9009
Payphone,195687
Sure Thing,119281
People,276136
Sleigh Ride,145559
Love Yourself,203928
Jumpin' Jumpin',274942
Death Bed,114866
Deja Vu,236033
Over & Over,264733
We Belong Together,199068
Wake Me Up,221893
What's Luv?,30711
I Knew You Were Trouble,125893
Before He Cheats,119439
How To Save A Life,131087
Kill Bill,88207
Let Me Blow Ya Mind,59360
Despacito,177213
Rather Be,14996
Something In The Orange,279016
Blinding Lights,117067
Bam Bam,263870
The Game Of Love,5145
Hollaback Girl,228358
The Motto,144667
Lean Back,138324
We Don't Talk About Bruno,224618
Candy Shop,104183
I Like You (A Happier Song),201804
Fill Me In,93986
Traitor,77937
Hero,237986
Waka Waka (This Time For Africa),183851
Timber,229582
It's Gonna Be Me,134214
Be Without You,289139
Lemonade,270693
Cold Water,285420
In The End,27832
Apologize,36742
Somebody That I Used To Know,270703
I Hope,51163
Someone You Loved,287617
What Would You Do?,38240
Pepas,122512
Just The Way You Are (Amazing),155547
In Da Club,269585
Cake By The Ocean,296125
Flowers,84267
People,85263
Dakiti,55228
Dancing With A Stranger,289234
Running Up That Hill (A Deal With God),158669
Music,236279
Sugar We're Goin Down,31371
The Christmas Song (Merry Christmas To You),164660
Smack That,45324
Hollaback Girl,180129
Bring Me To Life,37306
Get Busy,82437
WHATS POPPIN,205481
Last Christmas,223718
Moves Like Jagger,92785
Buy Dirt,157104
Bad Guy,189322
The Game Of Love,249265
ILY (I Love You Baby),100000
Timber,282465
We Found Love,264150
My Universe,171744
Higher,198400
He Wasn't Man Enough,247373
Fukumean,153195
Faded,34050
It Wasn't Me,242579
Take My Breath,154
"Me, Myself & I",54090
Big Energy,33856
Unwell,165241
Barbie World,104499
Hey Ya!,79453
Incomplete,94304
Stand Up,216994
Don't Phunk With My Heart,149741
Stand Up,95104
Love Nwantiti,161223
Shake Ya Tailfeather,27347
Give It To Me,127179
In My Feelings,222887
What A Girl Wants,67860
Butterfly,251513
Eastside,119729
Hot In Herre,129322
Pompeii,173526
Girlfriend,212927
Scream & Shout,187935
Diamonds,260023
It's Beginning To Look A Lot Like Christmas,173625
Diamonds,145302
Heaven,215330
Human,51994
Peru,133527
Roxanne,161079
Thrift Shop,59674
Thinking Out Loud,7299
Bad Guy,69711
Bad Guy,78523
Beautiful,59211
Don't Start Now,81421
Everytime We Touch,104694
Scream & Shout,15419
Promiscuous,171798
Hotline Bling,145989
Ride,84987
everything i wanted,210564
Butterfly,188840
Stay,80489
Stronger,105106
Knife Talk,88616
Can't Stop The Feeling,105410
Bleeding Love,128346
"Me, Myself & I",32106
Starboy,126630
Born This Way,164720
Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?),213579
You're Beautiful,137698
God's Plan,290572
Castle On The Hill,183982
Bump Bump Bump,137109
Bump Bump Bump,162381
Dynamite,283802
I Wanna Know,142976
"Me, Myself & I",56720
Rich Flex,213381
Without Me,73785
Hips Don't Lie,273906
Despacito,260100
Seven Years,71705
Mirrors,282502
Dance The Night,211564
Happier,52592
Daylight,181151
"Me, Myself & I",292223
I am yours,198475
Under The Influence,264242
WHATS POPPIN,178708
Can't Stop The Feeling,295414
Titanium,122302
What Was I Made For?,255709
Good Feeling,225700
Treat You Better,225886
golden hour,240583
It's The Most Wonderful Time Of The Year,3993
Take Me To Church,192478
Adore You,71383
Therefore I Am,126726
Complicated,81971
It Wasn't Me,196199
S&M,109706
Rockstar,107050
Rockabye,83222
What Would You Do?,256846
Big Energy,194322
Starships,55920
Need To Know,161613
Bad Guy,175481
First Class,124328
Boulevard Of Broken Dreams,210592
Hello,256524
You & Me,106866
Bang Bang,116759
California Gurls,119913
People,119776
Umbrella,130302
I Try,126829
Talk Dirty,226414
Dynamite,30136
One Dance,268364
Sure Thing,232012
Let It Snow! Let It Snow! Let It Snow!,237170
All About That Bass,3471
Unholy,46627
Mood,23645
Wasted On You,265580
Roxanne,123864
"Hey, Brother",156567
Bad Guy,142349
Low,252591
Panda,15174
On The Floor,61665
Heat Waves,230451
What Was I Made For?,49686
Toosie Slide,167596
(Hot S**t) Country Grammar,101800
WHATS POPPIN,110808
Nice For What,146457
Leave The Door Open,53949
When I'm Gone,154814
Lean Back,32442
We Don't Talk About Bruno,213193
Running Up That Hill (A Deal With God),173777
Bang Bang,24942
Watermelon Sugar,16280
Treat You Better,174370
I Feel It Coming,199097
Roar,214215
For The Night,7229
Love The Way You Lie,14248
All I Want For Christmas Is You,299779
With Arms Wide Open,237753
Sure Thing,230014
Burn,265847
Can't Stop The Feeling,83431
Say You Won't Let Go,183528
Fast Car,256709
Knife Talk,282488
God's Plan,43231
I Like It,42287
I Don't Wanna Live Forever (Fifty Shades Darker),74270
It's The Most Wonderful Time Of The Year,69583
Too Close,132966
I Feel It Coming,203793
"Hey, Brother",273321
Party Rock Anthem,221893
My Boo,231224
Scream & Shout,122864
Boyfriend,98465
Hot 'n' cold,284686
Shape Of You,187050
Need A Favor,207802
Dynamite,282258
Boyfriend,180607
Love Yourself,71897
Love Me Like You Do,262952
Roxanne,186014
Somebody That I Used To Know,114965
Payphone,245710
Uptown Funk,137412
Up,205524
Wow.,25774
Since U Been Gone,232245
Higher,267814
"Bye, Bye, Bye",208488
I Wanna Know,219487
SexyBack,122965
Let Her Go,92766
Underneath The Tree,43265
Shallow,279046
Amazed,75007
Here Without You,230287
People,80065
I'm The One,233570
The Middle,50624
Hotline Bling,107818
Forever After All,146062
Get Busy,126010
Take Me To Church,175481
Perfect,28728
Titanium,232013
Woman,56046
Numb,28696
WAP,185794
Love Tonight,269938
Hot In Herre,43365
Blurry,102473
Lemonade,71090
Montero (Call Me By Your Name),203372
Bad Habit,169206
Where Is The Love?,158161
Roxanne,155357
Cold Heart,68278
Lose Yourself,36139
Believer,161934
Unwritten,21260
One Right Now,42910
Break My Heart,13918
Pon de replay,166591
Dynamite,20660
What Makes You Beautiful,51888
For The Night,199199
A Holly Jolly Christmas,227790
My Oh My,61042
Girls Like You,170238
Shape Of You,274551
The Way I Are,59842
Say You Won't Let Go,243865
Mr Brightside,139611
Cold Heart,111149
Adore You,272434
Crank That (Soulja Boy),133187
Lonely No More,261940
Die For You,86501
Hot In Herre,148054
Ride,83313
Girls Like You,213580
Temperature,240410
Heaven,230791
Ridin',285435
Jenny From The Block,145486
Crazy,187112
There You Go,142508
Pompeii,154257
Party Rock Anthem,71654
PIMP,37055
Rapstar,147993
What Was I Made For?,77181
WAIT FOR U,211933
Love Lies,268684
Rockstar,44620
WHATS POPPIN,285274
Maria Maria,88400
Riptide,205272
Strangers,39768
Stutter,56275
Promiscuous,70872
Life Is Good,1571
We Found Love,194999
All Of Me,212215
Apologize,93971
Set Fire To The Rain,60182
Rapstar,275896
Ella Baila Sola,183404
Drivers License,45971
Can't Feel My Face,182636
You Broke Me First,117329
Happier Than Ever,259723
Mr Brightside,296544
Feel It Still,116920
Always On Time,260195
Survivor,123099
The Christmas Song (Merry Christmas To You),156960
Attention,129800
Lavender Haze,150287
Psycho,59288
Kill Bill,295462
Wasted On You,147336
Party Rock Anthem,298728
Follow Me,198560
"Whenever, Wherever",294717
My Ex's Best Friend,134497
Wasted On You,195395
golden hour,163579
Ain't It Funny,159927
Miss You,288511
Greedy,246252
Late Night Talking,115892
Let Her Go,177443
Best Friend,115653
Let Me Love You,16703
Say It Right,297111
Traitor,219780
I Don't Care,22853
Truth Hurts,182457
Intentions,285885
Thought You Should Know,188287
My Immortal,282553
This Love,52466
What Do You Mean?,47207
Bang!,139577
Radioactive,147651
Rockstar,12131
She's All I Wanna Be,66690
Better Now,7604
Jenny From The Block,202884
Stitches,156633
Crazy In Love,259092
The Way You Move,213761
Ho Hey,254803
Seven Years,286687
Thank You,34376
Psycho,177654
I'm Real,237565
Where Is The Love?,3052
Without You,248691
So What,190210
Tipsy,8321
Starboy,27945
"Hey, Brother",168202
Havana,219509
Bring Me To Life,162639
This Is What You Came For,129908
Uptown Funk,109297
Don't Phunk With My Heart,175785
Don't Phunk With My Heart,72064
Say My Name,31655
Chemical,226928
No One,81502
Tipsy,150301
Survivor,274324
Unwell,119314
Traitor,247228
Buy Dirt,247387
Senorita,20175
Photograph,245869
Good Feeling,74092
Boulevard Of Broken Dreams,250605
Crank That (Soulja Boy),291597
Only Girl (In The World),79039
Thought You Should Know,259522
Paint The Town Red,61884
Am I Wrong,237721
Give Me Everything,219386
Panda,211078
Sugar,22564
I Know What You Want,238971
Kings & Queens,262810
Unforgettable,85677
Thought You Should Know,142957
A Thousand Miles,269344
I Don't Wanna Know,136264
1-2 Step,26122
Do It To It,278562
Cupid,41293
I Like You (A Happier Song),95364
Everytime We Touch,177721
Positions,293647
Memories,32373
Die For You,134883
It's Beginning To Look A Lot Like Christmas,158937
Do It To It,109668
Uptown Funk,235561
Blank Space,138138
Payphone,251982
Rockstar,25354
Deja Vu,127737
Me porto bonito,180865
Something In The Orange,202025
Run It,167694
Calling My Phone,279042
Stay,177807
Old Town Road,44833
Dip It Low,289120
I Ain't Worried,266766
Sugar We're Goin Down,245716
Sorry,65618
You're Beautiful,229306
I Don't Wanna Know,130165
The Wild Ones,138254
Shivers,150113
I Like You (A Happier Song),192596
I Like You (A Happier Song),146082
Stutter,187451
Chemical,92652
Big Energy,130751
Behind These Hazel Eyes,276544
Heat Waves,23404
My Ex's Best Friend,128220
Pompeii,245051
Someone Like You,265916
Get The Party Started,128133
Another Love,45422
Mr Brightside,31871
Better Now,47923
Pon de replay,255216
Smack That,53255
My Ex's Best Friend,68837
Starboy,168932
Heat Waves,144137
Kiss Me More,276927
Happier Than Ever,18117
What's Luv?,72912
Mood,148856
Drop It Like It's Hot,27297
Turn Me On,134925
Paint The Town Red,204653
Thinking Out Loud,239116
Mirrors,24656
Ain't It Funny,11253
"Bye, Bye, Bye",88340
First Class,267245
WAP,5876
Uptown Funk,193154
Cheerleader,62492
Low,55548
Lucid Dreams (Forget Me),191864
Stay,5169
You're Beautiful,50088
Photograph,64916
Confessions Part II,124774
Work,16931
The Sweet Escape,103061
U Got It Bad,186354
The Monster,100600
Ride Wit Me,211102
Hero,169866
Try Again,75532
I am yours,61437
"Thank U, Next",50986
My Immortal,49721
Timber,52025
Kill Bill,63958
I Hope You Dance,291869
The Reason,163808
Blank Space,296959
Beverly Hills,255038
Girls Like You,242770
Me porto bonito,247087
What Makes You Beautiful,126390
Unforgettable,218709
About Damn Time,136135
Shake Ya Tailfeather,224091
Survivor,174224
Happier,31842
Eyes Closed,128966
That's What I Like,30348
Therefore I Am,231343
Baby Boy,74239
24K Magic,214782
Crazy In Love,198767
Roses (Imanbek Remix),181132
Sleigh Ride,19126
Underneath The Tree,174028
Hot In Herre,167301
Temperature,206174
Disturbia,19993
Friends,15199
Deja Vu,3336
Greedy,18644
Shallow,206720
Burn,82573
This Is What You Came For,196724
Hanging By A Moment,251153
This Love,48132
Vampire,3266
Roses (Imanbek Remix),24881
Cheap Thrills,24502
Calm Down,254884
It's Gonna Be Me,96820
Where Are You Now,2395
I Don't Wanna Know,290200
Party Rock Anthem,125863
In The End,191509
(Hot S**t) Country Grammar,275099
Work It,174819
Levitating,241528
Apologize,114148
Radioactive,19631
My Ex's Best Friend,213673
Peru,257471
All About That Bass,234550
Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?),39147
Get Busy,70409
For The Night,232436
Crank That (Soulja Boy),148882
abcdefu,10375
I Don't Wanna Live Forever (Fifty Shades Darker),39397
Gangnam Style,114772
Anti-Hero,206249
Apologize,273194
Unwell,56817
Whistle,54278
Get The Party Started,9639
Roxanne,262123
Beggin',10767
U Got It Bad,52285
Cheerleader,277834
I Need A Girl,5504
Want To Want Me,27402
Bent,79355
Miss You,152575
I Hope,289512
The Wild Ones,178935
Break My Soul,91320
Vegas,19760
Turn Me On,238430
Miss You,256317
Mr Brightside,232237
Love Yourself,262266
Moves Like Jagger,93436
Stronger,70915
Photograph,62130
Bring Me To Life,268154
Dance Monkey,57459
Call Me Maybe,135600
Grenade,76040
Uptown Funk,263251
Bad Day,248828
In Da Club,293981
Drops Of Jupiter (Tell Me),160266
Riptide,200765
All I Want For Christmas Is You,255716
Love The Way You Lie,297605
Bump Bump Bump,204676
All My Life,231961
Montero (Call Me By Your Name),294347
What Was I Made For?,244580
Waka Waka (This Time For Africa),119081
Jenny From The Block,123189
Feliz Navidad,208913
Leave The Door Open,284391
Ignition,73465
I Don't Wanna Know,188120
Hollaback Girl,257686
Easy On Me,285996
I Gotta Feeling,248121
Kings & Queens,259357
One Dance,93494
Super Gremlin,219104
Bang!,260888
Faded,225671
Radioactive,8328
Apologize,234485
Heathens,299692
We Found Love,277054
WAIT FOR U,13115
Too Close,8148
Shake Ya Tailfeather,115029
Good Feeling,108946
Rockabye,37846
Burn,84728
Am I Wrong,244743
Before He Cheats,56040
Die For You,291140
You & Me,130434
It Wasn't Me,125963
Butter,122904
I'm The One,218096
Miss You,206560
Eastside,115992
Wasted On You,176425
Forever After All,296440
Be Without You,77963
Love The Way You Lie,236045
Hello,238836
Deja Vu,273705
Shape Of You,259066
Angel,115435
No One,24462
Don't Stop The Music,1839
Buttons,68080
Dancing With A Stranger,187252
Sicko Mode,96189
Can't Feel My Face,11853
Diamonds,128318
I Don't Wanna Live Forever (Fifty Shades Darker),195779
Follow Me,256156
Ride Wit Me,287585
Some Nights,40895
My Boo,54746
Kiss Me More,196433
Miss You,120045
Woman,138738
All I Want For Christmas Is You,21255
The Sweet Escape,298936
Numb,71060
Drive,158764
Starboy,168693
Unwritten,243327
It Ain't Me,132557
Tik-Toc,290336
Meant To Be,139828
Bad Romance,147261
Timber,56493
Rolling In The Deep,71810
Woman,202180
Dynamite,137693
Eastside,77390
Sucker,84229
With Arms Wide Open,77247
Last Christmas,177960
We Are Young,199010
Miss You,23216
The Way You Move,41987
Beautiful Mistakes,72960
Rolling In The Deep,234185
Meant To Be,254698
Late Night Talking,266722
Nice For What,273126
Can't Feel My Face,118624
Dance Monkey,84926
Some Nights,109957
Creepin',60637
Dip It Low,197851
Paradise,273645
Poker Face,95335
Santa Tell Me,136782
Dilemma,44980
You Broke Me First,277577
Sucker,145385
Scream & Shout,229046
Sure Thing,190556
Ho Hey,288943
Jingle Bell Rock,259588
Most Girls,28447
Dance The Night,44881
F**k it (I Don't Want You Back),218906
When I'm Gone,164657
I'm Real,195818
Happy,263465
WAIT FOR U,254732
Run It,182611
Too Close,30570
Dilemma,48113
Anti-Hero,76204
Montero (Call Me By Your Name),148290
I Feel It Coming,159311
The Kind of Love We Make,143186
Can't Stop The Feeling,277070
Fancy,137586
Get The Party Started,256041
Bleeding Love,179604
It's Been Awhile,187416
Vegas,18509
Ridin',76789
Before You Go,153105
Forever After All,225784
Let Me Love You,23084
Flowers,243175
Just The Way You Are (Amazing),167032
All About That Bass,149950
Hit 'em Up Style (Oops!),226311
All My Life,24546
Whoopty,109082
Roxanne,106824
Girls Like You,132544
First Class,294902
Confessions Part II,238972
Lose Yourself,54393
Cake By The Ocean,216898
Miss You,249489
everything i wanted,272436
Get Low,55467
Shallow,161781
First Class,268933
Castle On The Hill,48915
I Took A Pill In Ibiza,97103
Don't Stop The Music,227912
Yeah!,176366
Blurred Lines,99726
Pompeii,122913
Wherever You Will Go,35544
Waves,263446
Chasing Cars,142531
If I Ain't Got You,58081
Laugh Now Cry Later,90299
Want To Want Me,279259
I Remember Everything,281654
Everytime We Touch,259090
Rockabye,298773
Blinding Lights,143479
Better Now,211021
Amazed,45188
Somebody That I Used To Know,13607
"Whenever, Wherever",204549
Vegas,234099
Humble,254120
Blank Space,142647
Right Thurr,132517
Sure Thing,71703
Dynamite,162710
Up,78770
Girls Like You,29779
Kiss Me More,264063
Say It Right,273887
Bump Bump Bump,192008
All I Have,78996
My Oh My,177997
Blinding Lights,93546
Montero (Call Me By Your Name),285213
Get The Party Started,74725
Something In The Orange,106803
Wild Thoughts,119251
Dance The Night,76933
Positions,162862
Ms Jackson,286817
When I Was Your Man,218719
Waves,150843
Feliz Navidad,102021
Shallow,22786
Bang Bang,33954
Beautiful,81419
Over & Over,100068
Where Are U Now,82546
Over & Over,198994
Good Feeling,63122
What Would You Do?,35760
Always On Time,90275
Blinding Lights,206797
Paradise,252671
Super Gremlin,130959
Gangnam Style,275146
Essence,236024
When I'm Gone,202783
Sad!,30271
Want To Want Me,111464
Uptown Funk,11558
It Feels So Good,266229
Love Yourself,203371
How You Remind Me,31138
Shallow,61700
abcdefu,57131
That's What I Like,82016
Super Freaky Girl,78567
Made You Look,131336
It's Gonna Be Me,225365
Promiscuous,254143
Breaking Me,283804
Laugh Now Cry Later,171494
Last Night,26774
What Would You Do?,59050
Up,151772
Die For You,219553
Midnight Sky,114294
Sugar We're Goin Down,142184
I Ain't Worried,65902
The Christmas Song (Merry Christmas To You),149009
How To Save A Life,163564
I Feel It Coming,60330
Wherever You Will Go,117005
Photograph,32403
White Flag,215853
I Gotta Feeling,103674
I'm Good (Blue),25852
Drops Of Jupiter (Tell Me),9123
Blurry,31735
Someday,162987
Senorita,1020
Save Your Tears,190476
You Broke Me First,30631
Pepas,287510
Feel It Still,211317
Just Wanna Rock,150089
Bang!,6854
Wrecking Ball,140778
Work It,70262
Bent,71045
All For You,42111
Sad!,206846
Lucid Dreams (Forget Me),214037
Lose Yourself,76426
Give Me Everything,173560
My Love,238830
Lean On,231662
My Oh My,229760
Woman,233672
Chasing Cars,178207
Stressed Out,89106
Get The Party Started,97840
One Right Now,267589
Easy On Me,51236
Havana,245320
Bent,57103
The Hills,49336
Laugh Now Cry Later,112102
Unholy,110226
Always On Time,294689
Pumped Up Kicks,58741
Animals,17243
Friends,51941
I Remember Everything,231824
My Immortal,275159
Better Now,33243
Bang Bang,38622
Where Are You Now,86296
Starboy,248976
Memories,34804
Sorry,43612
Can't Feel My Face,195503
Rude,237836
No Tears Left To Cry,32195
Savage Love (Laxed - Siren Beat),103532
Running Up That Hill (A Deal With God),200183
It Wasn't Me,113542
Demons,142153
Hit 'em Up Style (Oops!),20476
Get The Party Started,205092
We Don't Talk About Bruno,203172
Counting Stars,156434
Bang Bang,222815
Cupid,288163
Heat Waves,153030
Foolish,113851
Sicko Mode,141723
Fukumean,1085
Beverly Hills,119656
Someone You Loved,162239
Thunder,115963
Get Low,72003
Tik-Toc,62016
Safe And Sound,218013
My Humps,62424
Love Don't Cost A Thing,118566
Right Thurr,70578
Behind These Hazel Eyes,19183
Sail,221120
Can't Get You Out Of My Head,248029
As It Was,1582
One Kiss,159638
"Thank U, Next",247107
Rich Flex,287070
Am I Wrong,111680
Drivers License,166675
Without Me,298043
Hero,104791
golden hour,18222
Counting Stars,130917
One More Night,76750
Timber,155921
Baby Boy,218002
Wake Me Up,167136
Rolling In The Deep,164635
Shape Of You,272065
Blurry,244840
Memories,20230
Calm Down,191566
Survivor,31445
Dark Horse,235790
Sleigh Ride,39559
The Christmas Song (Merry Christmas To You),250527
Stay With Me,192936
High Hopes,279547
Without Me,126848
Watermelon Sugar,119210
Get The Party Started,52481
Dark Horse,266498
abcdefu,133687
Fancy,181086
God's Plan,136619
Roses,221283
Rather Be,198928
A Holly Jolly Christmas,130428
Chandelier,193427
Jumpin' Jumpin',157120
What A Girl Wants,296175
Seven Years,28879
What's Luv?,96595
Good 4 U,20990
Just Wanna Rock,288907
I Remember Everything,128783
Diamonds,275052
Rockstar,257310
He Wasn't Man Enough,255309
Ho Hey,260709
Thought You Should Know,186238
Stutter,269799
Can't Fight The Moonlight,272248
Tipsy,3822
What Do You Mean?,108514
My Oh My,141994
Can't Hold Us,1541
Butter,171655
Wrecking Ball,271675
Bring Me To Life,40375
Animals,221809
Wild Thoughts,209892
Bang!,130398
Another Love,152554
Dance Monkey,291738
Wasted On You,223452
Break My Soul,255066
Trap Queen,185520
About Damn Time,149523
Peru,213586
Fast Car,163212
I Know What You Want,185566
Lose My Breath,46906
Habits (Stay High),217619
Lemonade,161380
What Would You Do?,50042
Meant To Be,23318
Bring Me To Life,292010
Sucker,88822
Hollaback Girl,264464
God's Plan,51777
Shake Ya Tailfeather,32063
Watermelon Sugar,44175
Hung Up,91408
Bad Habits,102435
Be Without You,173613
Titanium,21109
Positions,26556
Kiss Me More,143169
Bring Me To Life,160989
Calm Down,244830
Love Don't Cost A Thing,158118
Beautiful,217054
Eyes Closed,82238
Kiss Me More,167226
Demons,65752
One Right Now,262341
Can't Feel My Face,169993
Don't Start Now,142757
Peaches,982
Sexy And I Know It,134584
"Hey, Soul Sister",140607
Dilemma,169219
Heat Waves,197558
Fast Car,97550
"Hey, Soul Sister",282562
Best Friend,246877
All About That Bass,113532
All About That Bass,26990
Sleigh Ride,270985
Miss You,123925
Roses (Imanbek Remix),57397
Greedy,216306
Havana,255694
Love Lies,63706
New Rules,285365
She Had Me At Heads Carolina,215848
Someday,270995
Let Me Love You,68072
Breakaway,44167
Beverly Hills,98822
Give It To Me,56311
Bang Bang,43138
"Whenever, Wherever",152901
Bump Bump Bump,265647
Love Yourself,8946
What Was I Made For?,28802
My Humps,251486
Shape Of You,29353
Beautiful Mistakes,119596
People,274874
Irreplaceable,15594
Born This Way,98673
Here Without You,136683
Miss You,196303
Eyes Closed,290828
All For You,147904
First Class,134605
Good 4 U,74404
SexyBack,248001
Let Her Go,143448
Last Christmas,199596
Psycho,286935
I Knew You Were Trouble,21946
Disturbia,42014
Treat You Better,43917
What Would You Do?,130074
Late Night Talking,86455
DJ Got Us Fallin' In Love,66184
Pon de replay,160818
Say My Name,133434
Rockabye,126815
Underneath The Tree,149978
Doesn't Really Matter,38130
Rain On Me,41601
Umbrella,203318
abcdefu,262739
Knife Talk,227457
WAP,165471
I Like It,67528
Something Just Like This,193222
Behind These Hazel Eyes,232137
Can't Feel My Face,168582
Up,1567
Congratulations,56495
Flowers,215209
