track_name,ms_played,genres
Seven Years,27100
Don't Let Me Down,243054
I Hope You Dance,56148
Thats What I Want,160299
Truth Hurts,102928
Tik-Toc,236327
Hot 'n' cold,292437
Girlfriend,70195
Faded,8615
All About That Bass,129207
Unwell,47800
Titi me pregunto,181980
Lemonade,260111
We Are Young,88431
Ride,138616
The Bones,46040
Roses,104226
Holy,24481
Starships,208569
Get Low,232162
He Wasn't Man Enough,282866
Rolling In The Deep,155159
I Like You (A Happier Song),168862
Moves Like Jagger,138503
Bad Habits,266829
Talk,242431
Thinkin' Bout Me,116112
Stand Up,37039
What's Luv?,273175
Don't You Worry Child,299406
Independent Woman,225659
Someday,297946
"Thank U, Next",160079
Cupid,124436
Lonely No More,99332
Umbrella,75032
Before You Go,248812
The Business,47872
Sail,217383
Big Energy,46345
Dilemma,291620
Boyfriend,124466
Love Nwantiti,58490
Hey There Delilah,21860
Break My Soul,155575
Chasing Cars,8221
Big Girls Don't Cry (Personal),157937
Most Girls,237673
High Hopes,56784
Waves,763
Sail,62549
Sorry,181382
Stronger,4433
Unholy,11359
Heartbreak Anniversary,271906
S&M,178212
Chandelier,201817
Another Love,252063
Bad Guy,95066
Feel Good Inc,105889
Follow Me,147941
I Like It,26441
Woman,256068
Bad Habits,207999
Without Me,96761
Where Are You Now,181395
Yeah!,75252
What Do You Mean?,153109
Barbie World,281181
Death Bed,157107
All My Life,219388
Paint The Town Red,193075
Hello,70536
Bleeding Love,222405
Drive,261252
Fast Car,22468
Knife Talk,247613
Anti-Hero,203643
Can't Hold Us,39706
Feel Good Inc,202677
Some Nights,22429
Case Of The Ex (Whatcha Gonna Do),208380
Scream & Shout,191487
I Remember Everything,265128
Ella Baila Sola,124292
Bad Habit,241295
Escapism,22795
Memories,82608
Wrecking Ball,222910
Apologize,75675
Stay,236735
All Of Me,96664
The Middle,185513
It Wasn't Me,83707
The Way You Move,186269
Thank God,217363
My Universe,168281
Waves,181901
I'm Real,49960
Beautiful Mistakes,73765
Give Me Everything,46716
Big Girls Don't Cry (Personal),73516
Meant To Be,27694
The Middle,248920
Again,128753
Jenny From The Block,109015
Can't Get You Out Of My Head,127155
Again,15958
Jenny From The Block,71124
Let Me Love You,23184
Hot 'n' cold,262876
My Universe,117558
Me porto bonito,146012
Buttons,108737
Family Affair,25252
With Arms Wide Open,9957
"Me, Myself & I",182046
Up,25251
Bang Bang,104028
Bad Habit,8091
One Dance,198770
Safe And Sound,62359
Firework,99571
abcdefu,146491
"Hey, Soul Sister",167882
Beggin',240254
Something Just Like This,280649
Ride,236481
Snooze,8503
Baby Boy,108314
We Belong Together,225232
"Me, Myself & I",221191
Bam Bam,130309
Big Energy,182161
Most Girls,129952
Barbie World,158249
Therefore I Am,17925
Lean Back,162653
Gangnam Style,38884
Miss You,49798
Forever After All,19648
Chandelier,115595
California Gurls,123521
Can't Get You Out Of My Head,247103
Get The Party Started,30567
It's Gonna Be Me,165967
Rich Flex,162566
Whoopty,95570
Love Don't Cost A Thing,142402
golden hour,74817
That's What I Like,230160
We Belong Together,81868
Favorite Song,189058
Forever After All,239658
Heaven,241074
Shake It Off,197480
Blinding Lights,150621
Meant To Be,25859
"Bye, Bye, Bye",51671
Favorite Song,219510
Die For You,158269
For The Night,176346
Sand In My Boots,186358
Summer,211615
Positions,269546
A Thousand Miles,141885
Lonely No More,168915
Without Me,156729
"Hey, Soul Sister",297114
Deja Vu,87652
Too Close,226613
Wasted On You,292620
Burn,244516
"Bye, Bye, Bye",170857
All I Want For Christmas Is You,21700
Say You Won't Let Go,120598
Temperature,133862
"Whenever, Wherever",137389
The Sweet Escape,295993
Confessions Part II,286772
Don't Cha,295759
WAP,160042
Ain't It Funny,177195
Thought You Should Know,87545
Feel Good Inc,192925
Super Gremlin,223412
Savage Love (Laxed - Siren Beat),68986
Last Night,52648
It's Gonna Be Me,4466
Stronger,57115
Tipsy,129137
Thank God,258764
Break My Heart,78965
"Hey, Soul Sister",41707
Feliz Navidad,204122
Shallow,295922
Castle On The Hill,92822
How We Do,272511
Laugh Now Cry Later,30388
I'm Not The Only One,4636
Sleigh Ride,78483
Bent,194453
Everytime We Touch,66156
Starboy,166657
Wherever You Will Go,154978
Good 4 U,160429
My Universe,43369
Summer,244100
The Way I Are,102870
Payphone,252608
Believer,107707
Break My Heart,218310
Low,44497
Thong Song,260811
Heat Waves,3758
Whoopty,286870
Photograph,86359
Don't Cha,59275
I Ain't Worried,133478
Sugar We're Goin Down,278882
Sugar We're Goin Down,36035
I'm Real,141984
Earned It (Fifty Shades Of Grey),256086
Unwell,29612
Glimpse Of Us,141152
A Thousand Miles,257178
Calling My Phone,125956
Breakaway,291782
Kings & Queens,42642
Cake By The Ocean,31537
Waves,46017
Can't Stop The Feeling,235580
Leave The Door Open,285413
Sad!,271777
Breathe,207290
Lose Yourself,102879
Whoopty,244063
Despacito,14772
"Bye, Bye, Bye",182749
What Do You Mean?,109532
Midnight Sky,146196
Crazy In Love,229013
This Girl,78979
It's The Most Wonderful Time Of The Year,203014
One Kiss,187011
New Rules,168470
I Hope,55103
Pepas,87662
How We Do,221336
Don't Cha,5025
Radioactive,67313
We Found Love,256451
Summer,213312
Waves,81954
Rockstar,140501
golden hour,222296
Go Crazy,119422
Get Busy,228391
Don't Stop The Music,186467
Complicated,291684
Last Night,137736
Higher,104943
I Like You (A Happier Song),221271
Umbrella,122138
The Reason,104959
Shallow,126926
Happier Than Ever,123167
Rockabye,160163
Kryptonite,61794
Hey There Delilah,116467
Rock And A Hard Place,3748
White Flag,213128
"Bye, Bye, Bye",57825
"Bye, Bye, Bye",56805
Go Crazy,9080
Truth Hurts,143449
Lean On,238968
Rock And A Hard Place,63999
Ignition,227409
Music,178486
Turn Me On,196322
You Right,67700
Say You Won't Let Go,23291
First Class,134252
Need To Know,188976
Turn Me On,111027
Drops Of Jupiter (Tell Me),181817
Everything You Want,296473
Hit 'em Up Style (Oops!),236799
Rockin' Around The Christmas Tree,59782
Smooth,89024
Therefore I Am,77415
Mr Brightside,255085
We Don't Talk About Bruno,51211
Buy Dirt,203796
I Like You (A Happier Song),64526
Can't Fight The Moonlight,5837
Miss You,257225
Break My Soul,100525
Something Just Like This,102554
Happier Than Ever,40190
My Boo,136790
Stutter,173742
Daylight,260219
Heaven,58005
Disturbia,271103
Temperature,81149
Grenade,143774
Demons,257538
Stronger,79867
Lavender Haze,268759
Blueberry Faygo,167351
Shape Of You,299279
Get Low,214761
Lavender Haze,4835
I Ain't Worried,209923
Me porto bonito,113265
This Love,115714
Scream & Shout,217485
We Are Young,258544
Let Me Love You,119322
Where Is The Love?,5357
Miss You,119609
Irreplaceable,28328
Stronger,30280
Miss You,215906
Old Town Road,235854
When I Was Your Man,142935
Mercy,54310
Love Lies,26289
Irreplaceable,125253
Foolish,244226
Love Me Like You Do,19462
Photograph,225939
WAP,64663
Heat Waves,159932
Chemical,6692
You Proof,39252
Last Night,190260
Say So,44920
Too Close,179782
Higher,224014
On The Floor,244864
Friends,31112
Sad!,268251
Love Me Like You Do,90925
Death Bed,175285
All For You,54718
Midnight Sky,130031
Barbie World,262148
Ain't It Funny,95421
24K Magic,240894
I'm The One,166797
Chandelier,78647
Senorita,15777
Sail,156293
Chemical,224932
Everything You Want,267482
Titanium,157079
What Was I Made For?,292391
Ignition,212784
Thought You Should Know,105644
Wild Thoughts,224474
Let It Snow! Let It Snow! Let It Snow!,90375
Old Town Road,223904
The Bones,87517
Santa Tell Me,248739
Snooze,237212
Unholy,182497
Fallin',4968
Fancy,294193
This Is What You Came For,146018
Good 4 U,94940
Stand Up,48218
Just The Way You Are (Amazing),17425
Don't Let Me Down,172468
Bent,253104
You Proof,16793
Don't Let Me Down,267296
It Ain't Me,214136
I Feel It Coming,95971
Cheap Thrills,262316
What A Girl Wants,223992
The Business,65808
Stay,203125
Super Freaky Girl,168817
Can't Fight The Moonlight,206829
The Middle,112238
Die For You,70106
Thought You Should Know,266365
Chemical,184891
Say So,229624
Thought You Should Know,20802
The Bones,265137
Cruel Summer,226074
Waves,58893
Panda,59108
U Got It Bad,240889
Thunder,69606
(Hot S**t) Country Grammar,263680
The Bones,167243
Thinking Out Loud,158857
Friends,27535
Mr Brightside,240983
Waves,174619
Doesn't Really Matter,31589
Daylight,10573
In Da Club,89543
Lucid Dreams (Forget Me),186342
If You're Gone,219816
All For You,294937
Grenade,270059
With Arms Wide Open,152041
Big Girls Don't Cry (Personal),43172
Stressed Out,111778
Before You Go,130296
Sad!,81347
Feel It Still,220627
Break My Heart,80649
My Boo,115886
Whistle,228085
Me porto bonito,278211
Montero (Call Me By Your Name),10022
Rock And A Hard Place,102757
Low,192505
Thinking Out Loud,43218
Die For You,273429
Life Is Good,291298
Levitating,98243
Take Me To Church,181835
Heaven,191698
Butterfly,173699
Friends,279481
Roses (Imanbek Remix),109266
Dip It Low,15972
Sleigh Ride,100887
Poker Face,109332
My Humps,267084
Scream & Shout,262731
What Was I Made For?,23380
He Wasn't Man Enough,288720
SexyBack,284332
Jumpin' Jumpin',79323
Woman,274100
He Wasn't Man Enough,91366
Demons,147466
Midnight Sky,65886
Under The Influence,49473
S&M,195546
Rockstar,213277
I Feel It Coming,200692
Thrift Shop,154560
She's All I Wanna Be,140820
Love Tonight,259641
What Makes You Beautiful,125846
When I Was Your Man,153211
See You Again,290845
WAP,143057
I'm The One,78334
What's Luv?,281751
WAP,101190
That's What I Like,7824
Glimpse Of Us,258197
Escapism,249076
Jenny From The Block,273506
Drive,214784
Where The Party At,122882
Don't Cha,194888
Hotline Bling,154387
Daylight,252714
Pompeii,232821
What Was I Made For?,43023
This Love,48163
Rude,122171
I Try,177483
Low,160397
Let It Snow! Let It Snow! Let It Snow!,144466
Favorite Song,115367
The Way You Move,212204
Safe And Sound,156356
Rich Flex,278169
Can't Fight The Moonlight,154693
Cheap Thrills,293467
I Hope You Dance,134444
Congratulations,195796
everything i wanted,68267
Ms Jackson,201920
Where Are You Now,277505
1-2 Step,288352
Apologize,32058
Smack That,95237
Human,82478
I'm Good (Blue),75282
How You Remind Me,55689
Everytime We Touch,149599
It's Been Awhile,166131
Fukumean,88023
Amazed,60645
Life Is Good,61767
Lavender Haze,284836
Enemy,284823
Beautiful Mistakes,14177
Dance Monkey,82759
Wild Thoughts,5904
Starboy,147955
Old Town Road,14975
Incomplete,73776
Work From Home,127656
Ride,233387
Feliz Navidad,298984
Easy On Me,188653
Cuff It,177541
Calm Down,223338
It's The Most Wonderful Time Of The Year,288910
S&M,224225
Wake Me Up,158691
Stand Up,124830
Irreplaceable,233853
Dilemma,97066
Calm Down,162389
Love Yourself,290869
Say It Right,71978
Party Rock Anthem,283616
Lean On,3871
Butter,43936
Just Wanna Rock,138062
Smack That,253546
I'm Real,217742
Girlfriend,24266
Radioactive,295313
Snap,142510
Midnight Sky,246365
Low,138324
Don't Let Me Down,204060
What's Luv?,197958
Let Me Love You,142071
Follow Me,4234
Stay With Me,24532
The Christmas Song (Merry Christmas To You),154887
Peaches,288104
Bad Romance,120719
Let Me Blow Ya Mind,208373
I Try,88346
Again,207397
golden hour,217145
Don't You Worry Child,104757
This Is What You Came For,270509
Kryptonite,267345
Something Just Like This,81941
Baby Boy,27103
Promiscuous,288853
I Hope,164601
Over & Over,125343
The Reason,72259
Diamonds,91182
Pumped Up Kicks,81165
Jenny From The Block,33757
Give Me Everything,154151
Safe And Sound,49809
Hero,14841
Thank You,274798
The Bones,283028
Hot 'n' cold,263138
Flowers,126242
Enemy,195449
Yeah!,280488
Greedy,196511
Beautiful,151065
Gangnam Style,238476
You're Beautiful,50985
Chasing Cars,71933
I Took A Pill In Ibiza,206573
Bent,16162
Scream & Shout,228284
Seven Years,251227
Super Gremlin,283281
Blurred Lines,193163
WAP,188023
Baby Boy,207566
Traitor,89614
Hot In Herre,186988
Always On Time,245557
Rock And A Hard Place,2132
Bam Bam,256827
Head & Heart,126001
It's Been Awhile,42223
My Universe,20363
Butterfly,80584
In The End,185300
Low,85660
DJ Got Us Fallin' In Love,100056
Best Friend,181141
Running Up That Hill (A Deal With God),114783
Way 2 Sexy,98574
Beautiful,187093
Shallow,47845
Ms Jackson,201315
Hung Up,161242
This Is What You Came For,34239
Smack That,93341
Wellerman,12842
Stand Up,265609
All For You,21212
All About That Bass,247263
My Universe,143443
You Right,63980
Beggin',171064
I Knew I Loved You,52338
Despacito,179781
Despacito,80038
Moves Like Jagger,255801
What You Know Bout Love,147386
Let Me Love You,218642
No One,128858
Rain On Me,250805
Wild Thoughts,44710
Thong Song,231076
How To Save A Life,130844
Happier Than Ever,274019
Counting Stars,13703
Need A Favor,299033
First Class,78596
Angel,154814
Starboy,290266
What Was I Made For?,218573
ILY (I Love You Baby),85476
Buy Dirt,274165
Kill Bill,164472
Sugar We're Goin Down,68050
Fill Me In,79108
Pumped Up Kicks,291603
Promiscuous,249713
Say So,119105
Stay,227766
Amazed,51276
Titi me pregunto,141685
My Immortal,195557
Stronger,2521
Without Me,204004
My Universe,126197
Lemonade,44564
Can't Get You Out Of My Head,212150
Paint The Town Red,291816
So What,290800
Photograph,202575
Thought You Should Know,149034
"Me, Myself & I",259534
Roses (Imanbek Remix),82805
Rapstar,64912
Sicko Mode,233680
Up,180959
My Oh My,268408
Astronaut In The Ocean,37741
Don't Stop The Music,103093
Someone You Loved,236621
Toosie Slide,51517
Big Girls Don't Cry (Personal),107514
Congratulations,203012
Nice For What,169195
This Love,229617
Low,19972
Don't Stop The Music,186354
Cold Heart,94289
It's Beginning To Look A Lot Like Christmas,99782
What Do You Mean?,281338
I Try,216984
Starships,291235
Bam Bam,214607
Love Don't Cost A Thing,118638
"Me, Myself & I",102859
Eyes Closed,112874
Beautiful Mistakes,140366
Calm Down,11516
When I'm Gone,272536
Poker Face,136507
We Don't Talk About Bruno,285420
What You Know Bout Love,265376
Blueberry Faygo,61135
Tipsy,20448
What You Know Bout Love,214250
All I Want For Christmas Is You,200334
Wherever You Will Go,63739
Love Me Like You Do,297773
Can't Feel My Face,182956
Roses,226923
Earned It (Fifty Shades Of Grey),155253
For The Night,186063
Levitating,121656
Stressed Out,296687
Baby Boy,101761
Behind These Hazel Eyes,41717
Sunroof,226408
"Boy's A Liar, Pt. 2",153874
Paradise,188164
Kill Bill,112125
She's All I Wanna Be,188334
Doesn't Really Matter,102180
First Class,154660
Something In The Orange,14181
Snap,29654
Rolling In The Deep,279353
Santa Tell Me,263405
See You Again,141005
Higher,221908
All I Want For Christmas Is You,236239
I'm The One,1400
Can't Get You Out Of My Head,102593
U Remind Me,267740
The Business,127676
Numb Little Bug,165985
Gangnam Style,131251
We Belong Together,45660
Enemy,8835
I Wanna Know,89539
Goodies,167370
Numb Little Bug,94206
Thought You Should Know,147794
Cold Heart,166013
Something Just Like This,83086
Higher,87028
I Don't Wanna Know,147385
Gangnam Style,208103
Running Up That Hill (A Deal With God),123854
Say It Right,203343
Someone Like You,45307
Work From Home,264913
Need To Know,103432
Dark Horse,55760
Rock And A Hard Place,156962
"Thank U, Next",278023
I Like You (A Happier Song),184468
Titi me pregunto,89809
My Ex's Best Friend,62289
The Motto,246369
Sleigh Ride,11971
Thats What I Want,18790
Thank God,230712
White Flag,236743
Super Gremlin,114593
We Belong Together,175200
Ghost,106599
Beverly Hills,149881
The Hills,50182
I Kissed A Girl,278325
Rockin' Around The Christmas Tree,95888
Don't Start Now,236888
Lavender Haze,86076
Dynamite,199719
Stressed Out,90755
Crazy In Love,52535
Someone You Loved,289250
Jumpin' Jumpin',206740
My Love,205070
F**k it (I Don't Want You Back),81848
Always On Time,40036
Dark Horse,42083
Ghost,94838
One Right Now,168139
Radioactive,61915
God's Plan,154798
Life Is Good,269565
Heaven,160205
Thought You Should Know,224252
I Don't Care,56274
Without Me,81416
I Gotta Feeling,261953
Royals,124000
The Business,148296
Titanium,90450
Bad Habits,129064
Laugh Now Cry Later,70497
Eastside,263877
Need To Know,193822
The Wild Ones,230861
Big Girls Don't Cry (Personal),293282
Eastside,36446
Before You Go,165921
Havana,21440
Super Freaky Girl,36118
Stressed Out,75259
Shut Up & Dance,162558
Where Is The Love?,175997
Astronaut In The Ocean,52981
Ghost,224645
Don't Cha,201343
Need A Favor,189493
Save Your Tears,11584
Feel It Still,220888
It Ain't Me,218334
Poker Face,248440
She Had Me At Heads Carolina,242293
Work It,190036
This Is What You Came For,216274
Stronger,199377
Get The Party Started,133473
Ride,80193
I'm The One,132749
Too Close,33887
Hung Up,121225
Roses,25861
Made You Look,206474
Industry Baby,82089
Where Are U Now,122117
Just The Way You Are (Amazing),148857
Numb,253445
Senorita,23602
Happy,65479
I Don't Wanna Know,255240
New Rules,29983
Better,146150
Traitor,258142
Lucid Dreams (Forget Me),261956
Thinking Out Loud,117690
Until I Found You,28252
Beverly Hills,260336
Feliz Navidad,183142
Super Freaky Girl,144464
Love Don't Cost A Thing,128614
Breathe,177286
Where Are U Now,289382
Panda,77613
Another Love,183953
"Bye, Bye, Bye",141260
In The End,189986
Eastside,210141
All My Life,62787
Buttons,229698
Daylight,108476
Boyfriend,105637
Sugar,168293
Blurred Lines,147742
Timber,165184
Beautiful Mistakes,104337
Seven Years,112539
Rather Be,72059
Without Me,166431
Bad Day,238158
Tipsy,23478
Jumpin' Jumpin',245587
I'm The One,4254
You Proof,94368
Say So,46553
I Feel It Coming,41710
Lavender Haze,57424
Ride Wit Me,256426
Rather Be,198734
Bad Habit,135106
Wake Me Up,291571
Jumpin' Jumpin',254231
Hips Don't Lie,222106
Rock And A Hard Place,145176
Before You Go,238361
Summer,83283
Peaches,254091
The Sweet Escape,95009
Yeah!,267399
Thong Song,211289
Photograph,165417
F**k it (I Don't Want You Back),192151
Burn,119189
Say It Right,214436
When I'm Gone,122625
Beautiful,87144
Take Me To Church,12447
Somebody That I Used To Know,12083
We Found Love,276906
Sand In My Boots,159400
Savage Love (Laxed - Siren Beat),113820
One More Night,60875
The Business,51953
Ignition,170026
Essence,79338
Someone You Loved,212313
Fancy Like,268288
I Know What You Want,143367
Psycho,197846
Lose Yourself,261127
Let It Snow! Let It Snow! Let It Snow!,223618
Where Is The Love?,252266
Grenade,34176
Set Fire To The Rain,223797
Just The Way You Are (Amazing),235747
Umbrella,278595
What Would You Do?,52305
Best Friend,176762
It Ain't Me,82526
Sucker,100201
It's Gonna Be Me,18764
Gangnam Style,112234
Cake By The Ocean,281787
Uptown Funk,43195
He Wasn't Man Enough,164009
Get Busy,197470
Love Lies,125722
I Knew I Loved You,214150
Strangers,93691
Underneath The Tree,177857
Cuff It,73973
Woman,33563
Blinding Lights,279980
Traitor,152160
ILY (I Love You Baby),279075
Ride,228133
Love Lies,55097
Timber,161313
Bump Bump Bump,67145
Am I Wrong,1506
Angel,230536
"Hey, Soul Sister",157474
Family Affair,129793
Dancing With A Stranger,56700
Eyes Closed,54683
Burn,265045
Without Me,103725
Happy,44370
I Don't Care,169992
I Remember Everything,286014
It Ain't Me,247640
Stay,66414
I Knew I Loved You,160144
Follow Me,263958
F**k it (I Don't Want You Back),19967
If You're Gone,6595
Die For You,292855
Another Love,66815
Ride,11144
Meant To Be,78416
Take Me To Church,196423
How You Remind Me,182003
Humble,69248
Payphone,187793
Animals,229495
Doesn't Really Matter,263791
Dilemma,270473
Higher,189564
Diamonds,143456
Don't Stop The Music,298219
The Hills,49274
Hit 'em Up Style (Oops!),31617
Stitches,35820
Therefore I Am,299152
Talk,117735
Bad Day,230966
Adore You,220227
Low,142194
Before He Cheats,57256
Roses (Imanbek Remix),45297
I Wanna Know,177913
Ride,243915
Perfect,201253
Mr Brightside,127700
I'm Real,277270
Rich Flex,91790
The Kind of Love We Make,203322
Drive,25770
Adore You,231858
Am I Wrong,221904
It Wasn't Me,262707
Viva la vida,3212
Stay,88791
Dark Horse,235192
Nice For What,1667
Flowers,178762
Jingle Bell Rock,244828
Some Nights,62721
For The Night,94745
Dark Horse,190983
Ho Hey,64215
Only Girl (In The World),169068
I Like It,291531
Memories,215358
Dynamite,208236
Smooth,56713
Incomplete,255228
Again,289973
Without Me,134251
Take My Breath,158770
My Ex's Best Friend,150190
Waka Waka (This Time For Africa),38563
Hero,282002
Get Lucky,115503
Bang Bang,109603
Stitches,205197
On The Floor,94460
What You Know Bout Love,121002
Let It Snow! Let It Snow! Let It Snow!,75907
Beautiful,233774
We Are Young,282711
Sexy And I Know It,2621
In The End,137655
We Are Young,116360
The Way I Are,135135
Lift Me Up,66364
Don't Stop The Music,263888
Sail,137138
Gold Digger,246306
Hero,162923
Here Without You,280732
Lemonade,3386
Feel Good Inc,41895
Sexy And I Know It,115426
Don't Stop The Music,240647
Paradise,151978
A Holly Jolly Christmas,220649
Shut Up & Dance,105923
Lose Yourself,205693
A Holly Jolly Christmas,9354
Running Up That Hill (A Deal With God),58248
Lean Back,176600
Burn,256030
Rock And A Hard Place,154531
Thank God,61216
Midnight Sky,289079
Sucker,223744
Demons,156658
Sugar,111904
I Don't Wanna Know,31930
Under The Influence,238394
I Wanna Know,146379
Over & Over,229151
Music,79663
Viva la vida,35738
Havana,112219
golden hour,282294
The Wild Ones,139921
Take My Breath,47844
Thong Song,266434
Woman,39662
Industry Baby,25644
Hanging By A Moment,244672
Dynamite,73545
Thunder,175269
Bad Romance,32965
Someone Like You,5920
Vampire,142837
Lemonade,210469
Barbie World,107566
You Proof,101321
In Da Club,173490
Run It,138169
People,299332
If I Ain't Got You,128903
I Feel It Coming,40460
Before He Cheats,289905
Shallow,296677
This Girl,176138
Without You,243226
WAP,85433
Adore You,179036
Nice For What,286678
It Ain't Me,141921
