track_name,ms_played,genres
When I'm Gone,89023
I Don't Wanna Know,100067
Firework,172353
We Found Love,154185
Players,246129
Uptown Funk,64843
Where The Party At,138355
Sexy And I Know It,211928
Rockstar,86336
The Business,211050
Happier,280195
Made You Look,46729
"Me, Myself & I",102624
All I Have,176960
Feel It Still,139308
"Hey, Brother",230436
Hung Up,258170
Bang!,68295
Sicko Mode,70989
Stand Up,111843
S&M,93626
Fancy Like,11898
The Sweet Escape,3301
What Would You Do?,193526
Best Friend,43194
Mirrors,116322
Don't Let Me Down,272411
Bad Guy,189989
Follow Me,89956
I'm The One,172931
Smack That,283970
Can't Stop The Feeling,59553
Chandelier,84391
Santa Tell Me,182004
Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?),168262
I Wanna Know,21553
Escapism,272393
Bad Guy,271260
Forever After All,56143
Cupid,230031
WAP,156036
We Found Love,209513
Confessions Part II,159735
Get Low,176328
Let Me Love You,101937
Summer,28003
Before You Go,236044
Again,13555
Hit 'em Up Style (Oops!),81115
Where Are You Now,296610
Beautiful,142041
Die For You,85254
S&M,211243
The Way You Love Me,273713
Wild Thoughts,270050
Feel Good Inc,274693
Bring Me To Life,27218
We Are Young,81085
My Oh My,64419
Waves,209241
Pompeii,243922
Party Rock Anthem,90863
Save Your Tears,217083
Sure Thing,69003
We Belong Together,259594
Easy On Me,10708
Thank You,79219
Because Of You,10841
Sad!,211132
Kings & Queens,241608
Behind These Hazel Eyes,239504
Baby Boy,199927
He Wasn't Man Enough,105054
Adore You,36311
Try Again,104350
Lose My Breath,268859
I'm Real,14291
Poker Face,68426
Wasted On You,219259
Burn,216788
Give Me Everything,82456
Made You Look,94040
Scream & Shout,295766
If I Ain't Got You,262796
WAIT FOR U,176796
In Da Club,134777
Rockstar,193888
I Know What You Want,284728
Independent Woman,140732
Cold Water,119187
Blurred Lines,65505
Mirrors,299330
Pepas,220250
It Wasn't Me,75368
Get Busy,74168
Knife Talk,21897
I Know What You Want,150265
Heartbreak Anniversary,254205
Girls Like You,130076
All My Life,89212
Heathens,94953
Tik-Toc,235614
Get Low,67638
Stay,237017
Roller,162862
Break My Heart,25167
I Took A Pill In Ibiza,124321
Rude,170096
She Had Me At Heads Carolina,198358
Hung Up,240858
Give Me Everything,40379
Thinkin' Bout Me,279642
Hollaback Girl,258799
ILY (I Love You Baby),219651
Love The Way You Lie,79745
Heathens,112255
Don't You Worry Child,242338
Kiss Me More,188170
Cold Water,286998
Drivers License,70347
Old Town Road,235843
Wild Thoughts,154182
You Broke Me First,213647
If You're Gone,146142
Up,23921
Kings & Queens,112443
I Hope You Dance,229220
The Way I Are,74683
Love Yourself,265715
Dark Horse,132842
Senorita,105568
I Don't Wanna Live Forever (Fifty Shades Darker),188717
This Is What You Came For,135738
Chandelier,214463
You Right,117953
My Humps,172205
Good Feeling,227874
Work It,170360
Love Me Like You Do,96259
Deja Vu,176443
Low,95777
Moves Like Jagger,100306
Sure Thing,149781
My Oh My,199961
Mr Brightside,246952
Forever After All,60972
Ignition,81911
White Flag,180441
Good Feeling,172055
Thank You,64222
Love Nwantiti,198778
All I Have,287977
Best Friend,290875
First Class,51799
Party Rock Anthem,176269
Lonely No More,10512
Intentions,73614
Kiss Me More,277106
Snap,206685
Want To Want Me,253142
Thats What I Want,158907
Gangnam Style,89385
Cruel Summer,255098
Blurry,224362
Sugar,26613
Am I Wrong,201875
Something In The Orange,59363
Therefore I Am,267146
No Tears Left To Cry,65304
When I Was Your Man,37778
Demons,160481
There You Go,187479
Smack That,272688
Poker Face,76193
Uptown Funk,244951
Jimmy Cooks,47530
Can't Stop The Feeling,53653
Lift Me Up,264370
Check On It,55993
Thong Song,49831
Beautiful Mistakes,252093
WAP,131180
We Are Young,164004
I Wanna Know,53844
Positions,273241
Me porto bonito,295705
Bad Guy,174134
My Humps,268547
Starboy,93436
Love Me Like You Do,55371
Chasing Cars,256175
Life Is Good,30303
I'm The One,163261
Sugar We're Goin Down,16950
Someone You Loved,121468
Blank Space,226779
Something In The Orange,104305
Beautiful Mistakes,200280
Rockstar,81377
Another Love,246169
All About That Bass,82833
This Girl,217841
Sicko Mode,71523
Burn,16104
Chemical,7930
I Feel It Coming,157452
Bad Habit,89096
Positions,294630
Shape Of You,161108
Last Christmas,255782
Big Girls Don't Cry (Personal),160246
All I Want For Christmas Is You,17319
Positions,34806
People,265090
Somebody That I Used To Know,63988
Kings & Queens,228447
On The Floor,240425
Earned It (Fifty Shades Of Grey),3675
Moves Like Jagger,35917
Turn Me On,59432
Let Her Go,25472
Mood,18803
Beggin',44463
DJ Got Us Fallin' In Love,165281
Santa Tell Me,136779
Pompeii,267490
When I'm Gone,183398
Kings & Queens,6101
F**k it (I Don't Want You Back),65433
Complicated,155228
Laugh Now Cry Later,275306
Thong Song,189216
Lucid Dreams (Forget Me),144926
My Universe,195749
Dynamite,23070
Be Without You,159047
Love Nwantiti,120043
Hit 'em Up Style (Oops!),90413
Angel,71696
Be Without You,265752
Don't You Worry Child,270054
Havana,51773
Calm Down,238227
Buttons,195493
It's Gonna Be Me,93010
"Bye, Bye, Bye",289550
Rockstar,115
Waka Waka (This Time For Africa),28565
Starboy,35776
My Oh My,121438
Love Yourself,135890
My Love,29085
Tik-Toc,10589
7 Rings,38693
Kiss Me More,250018
Thank God,111887
Lean Back,104924
Work From Home,258920
Give Me Everything,253463
Can't Get You Out Of My Head,7752
Dark Horse,49289
Castle On The Hill,286192
Chasing Cars,262419
Drops Of Jupiter (Tell Me),159818
Get The Party Started,117718
Stay,299199
Hot In Herre,178279
Try Again,105069
I Knew I Loved You,157594
Sweet But Psycho,152068
Super Gremlin,7593
I Know What You Want,293705
Bad Day,169267
Ho Hey,272661
Turn Me On,74300
Uptown Funk,141678
Havana,85100
Someone You Loved,254618
Love Tonight,163759
It Wasn't Me,230948
abcdefu,42551
What's Luv?,5610
We Belong Together,109541
All Of Me,49563
Talk Dirty,70979
Where Are You Now,58647
Hips Don't Lie,117700
everything i wanted,273858
I Kissed A Girl,27664
What Makes You Beautiful,252828
Ignition,169204
Get Lucky,284379
Toosie Slide,59794
Dynamite,191464
The Motto,292584
Rockstar,127061
Human,174752
Stronger,72200
Snooze,114097
Santa Tell Me,105602
I'm Real,179042
Need A Favor,17787
What Was I Made For?,118313
Smack That,91379
Waves,101986
Dilemma,35409
I Like It,273727
Thong Song,152213
Bang!,131065
High Hopes,115988
Get Busy,167296
One Dance,213292
Demons,31378
Drivers License,93489
Need To Know,70366
Can't Stop The Feeling,75977
You Sang To Me,225163
Way 2 Sexy,131051
Timber,253706
Friends,28852
How You Remind Me,116257
The Christmas Song (Merry Christmas To You),257103
Amazed,24116
Cupid,162307
Without You,127947
Dance The Night,112073
Sand In My Boots,258468
I Feel It Coming,137025
I Need A Girl,279637
Break My Heart,29135
Just Give Me A Reason,46237
Bad Romance,116399
Royals,195178
Creepin',271938
Mirrors,201989
How To Save A Life,122005
She's All I Wanna Be,273770
Viva la vida,205431
Wow.,69925
Butter,299956
Rain On Me,227882
Get Low,216621
See You Again,208837
Call Me Maybe,138296
Drivers License,88997
Lose My Breath,31267
It Ain't Me,142953
Rude,187573
This Is What You Came For,275893
Vegas,287857
Some Nights,73850
Be Without You,228623
Butter,60331
Dancing With A Stranger,247922
Super Gremlin,96352
Drive,194835
Be Without You,136689
You're Beautiful,193315
High Hopes,185621
Intentions,263967
Seven Years,127256
Boyfriend,87632
Friends,19020
Uptown Funk,280604
Numb Little Bug,268813
Unholy,210190
So What,115457
Diamonds,118897
Vampire,191151
Rolling In The Deep,42292
Chemical,38524
Blurred Lines,94812
Before You Go,28153
Photograph,266770
Cruel Summer,147447
Try Again,209789
Friends,84733
Despacito,292333
Fukumean,73303
Made You Look,164869
Without Me,171746
Jimmy Cooks,82531
Pon de replay,89680
Hung Up,82056
Call Me Maybe,276625
Stressed Out,251018
California Gurls,249612
Kill Bill,55733
Humble,70950
Can't Fight The Moonlight,167795
Shut Up & Dance,202691
Late Night Talking,265326
Disturbia,182250
Take Me To Church,253639
Breathe,289864
Temperature,143894
Cold Water,196547
Lemonade,143375
Drop It Like It's Hot,225180
Breaking Me,60485
Hanging By A Moment,159880
Hey There Delilah,131159
She's All I Wanna Be,255292
Waves,153199
Ella Baila Sola,91630
The Hills,234937
I Try,234713
Hit 'em Up Style (Oops!),183102
Turn Me On,187151
Numb Little Bug,82633
Some Nights,204968
Work From Home,260895
Heathens,246458
Cold Water,13444
Call Me Maybe,236529
Jimmy Cooks,152410
Someday,36562
Good Feeling,198988
Roses,205623
Say My Name,204250
All I Want For Christmas Is You,196009
Confessions Part II,89383
Let Me Love You,281504
Save Your Tears,105885
Without Me,120281
What's Luv?,74214
Numb Little Bug,205080
Sweet But Psycho,134133
I Need A Girl,165281
"Whenever, Wherever",213060
Happier,254921
Vampire,292716
Butter,98509
What A Girl Wants,212428
Firework,110665
Burn,97270
I Wanna Know,290775
Players,150490
Without Me,279286
Until I Found You,192506
Best Friend,154117
Big Girls Don't Cry (Personal),214027
Bang Bang,223012
Sicko Mode,36043
Chasing Cars,59503
U Remind Me,271204
Yeah!,159671
Heartbreak Anniversary,86507
Grenade,128865
All I Have,4818
Lift Me Up,235090
White Flag,252051
Heartbreak Anniversary,105287
Higher,270393
It's The Most Wonderful Time Of The Year,35628
Thought You Should Know,57434
We Are Young,101732
Run It,261887
Hot In Herre,231529
Humble,179632
Wild Thoughts,262823
Don't You Worry Child,88450
Happy,163354
Confessions Part II,21076
Burn,42042
Before He Cheats,42933
Say So,265488
Drive,721
Panda,168587
Miss You,219785
Stressed Out,30456
Hips Don't Lie,239010
Royals,12399
I Ain't Worried,117005
Closer,116294
Falling,296262
Calm Down,194759
When I Was Your Man,71510
It's Beginning To Look A Lot Like Christmas,107017
Ignition,203639
Just Wanna Rock,160294
Higher,47562
Ms Jackson,53186
Talk Dirty,62171
Bang!,101382
The Bones,200406
Toosie Slide,96201
Firework,141944
Fukumean,174702
Truth Hurts,102722
Hollaback Girl,190781
Pepas,261418
My Ex's Best Friend,59935
Blurred Lines,261208
The Motto,224950
Hey There Delilah,247773
Hot 'n' cold,247107
How You Remind Me,91197
Boulevard Of Broken Dreams,125449
Feliz Navidad,271756
Confessions Part II,37156
Rockabye,195322
Rockstar,69498
Waka Waka (This Time For Africa),149368
I Like You (A Happier Song),148305
Made You Look,270484
Hanging By A Moment,153078
Sure Thing,48852
Breathe,246848
Most Girls,181179
Wrecking Ball,180669
Snooze,197766
Thrift Shop,265423
Youngblood,98462
Ghost,27115
ILY (I Love You Baby),211134
Dynamite,81970
For The Night,98767
Am I Wrong,202615
Good Feeling,282444
Need A Favor,291090
Wild Thoughts,96777
The Motto,244034
The Middle,70270
Right Thurr,282477
Waves,40247
Someday,174408
Only Time,14038
Again,137645
Only Girl (In The World),90888
In Da Club,115773
Without You,233873
Firework,245211
Let Me Blow Ya Mind,111069
Sicko Mode,222426
Love Yourself,156198
Drive,33052
Rockstar,67326
Umbrella,218635
I Gotta Feeling,221954
Kings & Queens,78763
How You Remind Me,234595
Ella Baila Sola,32411
Jingle Bell Rock,128811
Fill Me In,161170
He Wasn't Man Enough,185151
Bump Bump Bump,255603
Jingle Bell Rock,63568
Mr Brightside,34932
The Business,243724
Whistle,270598
Some Nights,212322
You Right,100491
Titi me pregunto,140992
As It Was,168863
Hips Don't Lie,109595
Boyfriend,260352
I Knew I Loved You,141608
Head & Heart,126200
The Way I Are,190575
Take My Breath,3796
F**k it (I Don't Want You Back),293412
Thrift Shop,17949
Fancy Like,143095
I Gotta Feeling,52
What A Girl Wants,290172
Timber,142388
Thinking Out Loud,1243
Vampire,33315
Save Your Tears,54151
Players,154998
Follow Me,111838
Hey Ya!,126878
Something Just Like This,140896
Thank God,263041
Ain't It Funny,110407
That's What I Like,67562
Lights,130291
About Damn Time,33866
Timber,24322
Cake By The Ocean,172132
Last Christmas,196226
Shape Of You,85456
Stand Up,77831
Lonely No More,147207
Without Me,16
Thrift Shop,78575
I Try,229769
Angel,181795
Burn,253767
The Box,103249
Old Town Road,51005
Candy Shop,91453
Let Me Blow Ya Mind,65009
Set Fire To The Rain,23650
Treat You Better,207691
S&M,269632
I Like You (A Happier Song),257500
Faded,231479
Blinding Lights,14652
Gangnam Style,229947
Ride,97463
I Ain't Worried,127240
Stay With Me,251295
Blurred Lines,296785
Cake By The Ocean,256433
24K Magic,296547
See You Again,8381
Holy,248609
Beverly Hills,63597
She Had Me At Heads Carolina,206576
Hey Ya!,181802
Whoopty,123312
Candy Shop,222183
I Need A Girl,212753
Baby Boy,39946
Friends,74667
Beautiful Mistakes,68424
Roller,13761
Hello,236390
Dynamite,217407
Say My Name,98168
Am I Wrong,20117
Sad!,10219
Life Is Good,63675
Waka Waka (This Time For Africa),165128
Kryptonite,289522
Breaking Me,129086
Running Up That Hill (A Deal With God),37554
Fancy,248221
Work From Home,24901
Bring Me To Life,240370
Ride,210685
Truth Hurts,221623
Havana,110023
Essence,230952
Give Me Everything,234095
Feel Good Inc,132161
Cupid,249503
Cheap Thrills,97285
Behind These Hazel Eyes,15086
Stressed Out,103422
Positions,111130
Hotline Bling,208751
Life Is Good,208260
Photograph,215401
Up,154960
Heat Waves,11617
Break My Soul,89673
We Found Love,18267
Better Now,296727
Jenny From The Block,38244
Therefore I Am,173014
Cake By The Ocean,255144
In The End,45681
Bad Day,178106
Shut Up & Dance,275833
Break My Soul,114297
Too Close,217901
Stronger,185034
Irreplaceable,195055
Give Me Everything,231081
What A Girl Wants,249757
Dance The Night,118885
U Got It Bad,124620
Stay,267717
Shape Of You,144919
Pon de replay,287835
Smooth,35851
Shut Up & Dance,145520
Wellerman,231575
If You're Gone,23460
Work It,80120
Lean On,277673
Something In The Orange,22508
Kiss Me More,226453
Give Me Everything,157343
Happier,113789
Royals,106241
Wow.,198069
Unforgettable,1188
Cupid,100011
Ho Hey,63681
Eyes Closed,262601
Blank Space,181394
Jenny From The Block,148729
Unwell,119268
Congratulations,207713
Enemy,47514
Photograph,232228
Feel It Still,88118
It Wasn't Me,31046
Jumpin' Jumpin',94351
Don't Cha,60197
Gold Digger,72849
Eastside,112874
How You Remind Me,180477
Call Me Maybe,128307
Break My Heart,130116
"Bye, Bye, Bye",209613
Save Your Tears,9045
Eastside,157138
Senorita,44731
Congratulations,51312
Foolish,95430
Bump Bump Bump,285358
About Damn Time,77323
Confessions Part II,268880
Something Just Like This,21094
Wow.,44747
I Like You (A Happier Song),291473
Check On It,19359
Payphone,267971
"Me, Myself & I",184687
What Was I Made For?,119423
Panda,263037
Gold Digger,149733
Best Friend,286238
Sunflower (Spider-Man: Into The Spider-Verse),30740
It Feels So Good,150265
Die For You,186783
Stay,35303
What Was I Made For?,73616
The Monster,113818
Escapism,255539
Love Tonight,116324
My Oh My,151339
Sand In My Boots,43989
Favorite Song,25109
The Wild Ones,107436
Humble,196060
Cruel Summer,213909
"Me, Myself & I",7641
Dynamite,121103
Calm Down,56041
The Sweet Escape,241649
Daylight,240422
My Boo,269686
We Are Young,202213
Memories,92221
Mr Brightside,182268
If I Ain't Got You,288287
Gangnam Style,190051
I Took A Pill In Ibiza,215019
Get Busy,200409
Death Bed,291435
Disturbia,120037
Complicated,251591
God's Plan,146787
Work It,216268
Hero,70587
Someday,17914
Eastside,57306
Running Up That Hill (A Deal With God),118410
Smack That,291287
Strangers,6592
Cupid,226651
Sugar We're Goin Down,174123
It's Gonna Be Me,4181
Counting Stars,146792
Flowers,120517
abcdefu,198830
Despacito,43824
Smack That,197894
Rockstar,78353
Party Rock Anthem,221204
Sweet But Psycho,242142
I Remember Everything,226074
One Right Now,112566
Fill Me In,50989
Case Of The Ex (Whatcha Gonna Do),241536
A Thousand Miles,292359
Rolling In The Deep,68462
(Hot S**t) Country Grammar,162756
Confessions Part II,192254
Call Me Maybe,76126
Nice For What,108370
Rockin' Around The Christmas Tree,25080
Don't Let Me Down,155550
Panda,14119
Paint The Town Red,275564
Last Christmas,75005
This Girl,292352
Let Me Love You,232312
Ain't It Funny,142758
I Like It,63058
Stutter,271582
Woman,27973
Ms Jackson,87484
Lucid Dreams (Forget Me),276926
Human,131211
Just Give Me A Reason,209096
Eastside,86136
U Remind Me,261615
WHATS POPPIN,14658
F**k You/Forget You,298112
Glimpse Of Us,96475
Wellerman,34960
"Thank U, Next",272387
Hips Don't Lie,149523
All For You,174918
Sunroof,139855
Talk,46456
Hollaback Girl,207815
No One,80666
Human,169371
S&M,108013
Photograph,151228
Ridin',144263
It's Beginning To Look A Lot Like Christmas,121441
Stay With Me,74606
Breakaway,232385
Feel Good Inc,14782
SexyBack,256652
Need A Favor,202830
About Damn Time,115647
Ho Hey,144880
Smooth,256572
Barbie World,127943
Last Christmas,56407
What Would You Do?,46534
Adore You,73937
Pon de replay,239044
WHATS POPPIN,11741
Don't Stop The Music,289296
Someone Like You,88618
F**k it (I Don't Want You Back),179874
Roar,51248
Sweet But Psycho,52764
I'm The One,207349
Bleeding Love,223906
Photograph,271712
I Know What You Want,289555
Let Me Love You,226487
Ridin',213471
Anti-Hero,197208
The Wild Ones,55867
Where Are You Now,287151
She's All I Wanna Be,232748
Smack That,107873
Feel It Still,83187
My Immortal,188750
F**k it (I Don't Want You Back),293865
We Are Young,275054
Something In The Orange,237923
Crazy,55076
Bad Romance,109316
Lavender Haze,82407
No One,282610
Ms Jackson,206168
Summer,289260
First Class,113166
Blank Space,165763
Jimmy Cooks,56039
All For You,292672
Smack That,193255
Intentions,83423
Can't Hold Us,124266
The Way You Love Me,254300
Bump Bump Bump,90938
Up,293722
Laugh Now Cry Later,147660
Dynamite,162408
Cake By The Ocean,965
Attention,53421
Bring Me To Life,122717
SexyBack,238587
Set Fire To The Rain,59362
Sorry,122218
I'm Real,10048
Hot In Herre,253563
Up,51153
S&M,33221
Thats What I Want,210167
I Kissed A Girl,163509
Rain On Me,125932
What Do You Mean?,49281
Thank God,209304
Sleigh Ride,125879
Falling,87215
For The Night,42684
Hung Up,125731
Good 4 U,183519
Crank That (Soulja Boy),101440
If I Ain't Got You,186394
Chandelier,156119
golden hour,84969
Stay,29299
U Remind Me,244877
She's All I Wanna Be,101374
The Kind of Love We Make,88450
It's Beginning To Look A Lot Like Christmas,111621
Closer,126297
No Tears Left To Cry,18247
If You're Gone,238147
Drive,204296
Sunroof,58410
There's Nothing Holdin' Me Back,282443
Wow.,104132
PIMP,19512
Blurred Lines,273925
Someone You Loved,54355
WHATS POPPIN,188
Unforgettable,176583
Wow.,87985
Super Gremlin,299497
Stressed Out,294642
Rather Be,244905
Pon de replay,9192
"Whenever, Wherever",115884
Laugh Now Cry Later,150453
Miss You,155807
Without You,63002
Gold Digger,133839
Bad Guy,31105
Work,282219
Foolish,35898
The Reason,280563
Thought You Should Know,272528
Rude,238967
Thrift Shop,33195
Ella Baila Sola,166508
Another Love,97064
Rockstar,230755
Rather Be,174776
Cake By The Ocean,158103
My Immortal,34151
Die For You,210212
Rock And A Hard Place,283560
Stand Up,191071
Everything You Want,148512
Uptown Funk,88662
Jingle Bell Rock,221342
Fill Me In,57152
What You Know Bout Love,157166
Give It To Me,78067
If I Ain't Got You,67200
"Whenever, Wherever",209267
Closer,194143
Bang!,47730
WAP,207406
everything i wanted,74762
I Don't Wanna Live Forever (Fifty Shades Darker),140181
Thats What I Want,178732
High Hopes,287679
Get The Party Started,117090
California Gurls,245890
Just Give Me A Reason,100006
I Gotta Feeling,41322
Low,157546
My Humps,173077
Trap Queen,46723
Baby Boy,267310
Woman,256978
Here Without You,293852
Crazy In Love,115294
No Tears Left To Cry,172927
Montero (Call Me By Your Name),175395
He Wasn't Man Enough,262012
Love Yourself,150786
Sexy And I Know It,255309
Die For You,53747
Wrecking Ball,52596
Beverly Hills,215188
Umbrella,128353
Congratulations,93972
Toosie Slide,28975
High Hopes,71553
Rude,37083
Let Me Love You,271651
Late Night Talking,81569
Dance Monkey,33380
Last Christmas,1338
Truth Hurts,59001
Wherever You Will Go,197483
Burn,151168
You Right,282860
She's All I Wanna Be,293833
Hot 'n' cold,15874
Smooth,143642
What Would You Do?,17171
God's Plan,245881
Here Without You,66444
Bent,25360
This Is What You Came For,156720
abcdefu,136825
Shut Up & Dance,159039
Say You Won't Let Go,230946
Blank Space,214389
For The Night,278251
Circles,182555
Set Fire To The Rain,233929
SexyBack,91315
Survivor,60870
Truth Hurts,56133
Love Lies,225447
First Class,34235
In The End,277404
Hit 'em Up Style (Oops!),293981
Don't Stop The Music,22940
Gold Digger,244092
Without You,220001
Sad!,255082
Boulevard Of Broken Dreams,275619
Wow.,191769
Calm Down,251786
Earned It (Fifty Shades Of Grey),243984
Love Lies,148836
U Remind Me,174147
Only Time,171009
Talk Dirty,298103
U Remind Me,163080
Miss You,131559
I Need A Girl,128643
Tik-Toc,210764
Levitating,43998
Can't Stop The Feeling,116514
Cold Water,210466
S&M,136800
Holy,59038
The Reason,41435
Again,254060
Flowers,268448
Everything You Want,118338
Behind These Hazel Eyes,127816
You & Me,204656
Feliz Navidad,277311
Apologize,58361
I Feel It Coming,291040
You & Me,117954
Feliz Navidad,111427
Fallin',85705
Behind These Hazel Eyes,5443
Meant To Be,171711
Waves,204865
Radioactive,1075
Pepas,257389
The Way You Move,20662
Scream & Shout,292341
Stay,39681
My Universe,200784
Buttons,630
Safe And Sound,58023
This Girl,138357
Beautiful,112203
Switch,24437
Kiss Me More,233933
"Me, Myself & I",286090
Just Wanna Rock,181238
Lucid Dreams (Forget Me),44059
Let Me Love You,12639
Thrift Shop,297948
Flowers,198496
"Me, Myself & I",93570
S&M,64719
Super Freaky Girl,243169
Feel It Still,224133
Super Freaky Girl,80835
Made You Look,13253
Drop It Like It's Hot,145512
I Try,149147
I Knew I Loved You,292476
Summer,182088
Work,13706
Roller,109510
Bang Bang,119906
Someone You Loved,54911
Rockin' Around The Christmas Tree,242104
Don't Start Now,62899
I Need A Girl,114763
For The Night,115264
A Holly Jolly Christmas,226799
Turn Me On,98562
This Girl,296571
Rockstar,280359
Shallow,93232
Bam Bam,150913
Most Girls,204425
Another Love,122874
Trap Queen,89715
Because Of You,295294
Royals,154276
The Hills,78337
This Is What You Came For,83557
It's Gonna Be Me,222429
Miss You,262767
Shake Ya Tailfeather,152919
Always On Time,160897
Drop It Like It's Hot,277614
Survivor,6081
I Need A Girl,80117
Montero (Call Me By Your Name),138588
People,235874
Incomplete,165858
Hollaback Girl,184065
Creepin',183423
Dynamite,19420
Titi me pregunto,29142
Die For You,267677
What's Luv?,10691
Lavender Haze,257162
Knife Talk,170187
Shallow,232814
Big Girls Don't Cry (Personal),8778
Roar,261670
Mercy,41102
Boulevard Of Broken Dreams,109214
Sleigh Ride,139885
Sugar We're Goin Down,59694
Firework,181854
Snooze,198105
It's The Most Wonderful Time Of The Year,13254
Candy Shop,16266
God's Plan,256565
Whistle,109854
Chasing Cars,255945
Holy,240334
Unforgettable,184500
My Love,30069
This Girl,203539
Incomplete,101668
7 Rings,267859
Super Freaky Girl,6627
Attention,152208
I'm Real,146288
abcdefu,228132
Can't Get You Out Of My Head,263204
Falling,119900
Dynamite,186979
Dark Horse,187801
Dip It Low,146986
My Boo,89184
Ain't It Funny,86584
Best Friend,142185
Holy,221411
Cheap Thrills,65044
The Monster,242136
What Was I Made For?,244795
Crazy In Love,49185
Beverly Hills,645
Calm Down,128316
The Sweet Escape,131800
Higher,251397
Calm Down,269808
Breaking Me,211911
The Way You Love Me,186186
You Sang To Me,219207
Escapism,44072
Sorry,73459
Let Me Love You,102606
Rock And A Hard Place,83116
Daylight,121138
Up,133066
Creepin',163241
Let Me Love You,50775
Get Lucky,109463
What Makes You Beautiful,184516
Someday,55068
Say So,192602
Demons,95971
This Love,4973
My Humps,128312
Try Again,143919
Best Friend,26680
Love Lies,75006
We Found Love,248051
Someone You Loved,267725
A Holly Jolly Christmas,4777
Trap Queen,59742
Need A Favor,53094
Work,170644
Music,297829
Where Is The Love?,41188
Beverly Hills,250854
Essence,177926
People,228056
Truth Hurts,87167
Beautiful,284495
Rather Be,210562
You Proof,260468
Players,299169
Fancy,190229
Cupid,1973
everything i wanted,153564
Anti-Hero,168027
Adore You,83867
Butterfly,33117
As It Was,152917
Daylight,287479
Kryptonite,72323
Seven Years,59643
I Knew You Were Trouble,133182
For The Night,20742
What Was I Made For?,281793
Chemical,94793
